"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -31.72 118.60 (DECIMAL DEGREES), 31 43'S 118 36'E "
" * Elevation: 379 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20171101   305  32.0  25  11.9  25    0.0  25   7.8  25  27.1   25  12.6  25   26.5   90.5  1/11/2017
20171102   306  27.6  25  12.5  25    0.0  25   7.3  25  21.0   25  12.2  25   33.0   84.2  2/11/2017
20171103   307  28.0  25  12.0  25    0.0  25   7.0  25  23.4   25  11.9  25   31.5   84.9  3/11/2017
20171104   308  29.7  25  11.8  25    0.0  25   8.0  25  28.7   25  11.8  25   28.3   85.3  4/11/2017
20171105   309  29.2  25  12.0  25    0.0  25  10.4  25  29.8   25  10.7  25   26.4   76.3  5/11/2017
20171106   310  29.5  25  12.9  25    0.0  25  10.8  25  28.4   25   9.6  25   23.3   64.6  6/11/2017
20171107   311  32.2  25  15.2  25    0.0  25  10.4  25  26.8   25   9.9  25   20.6   57.3  7/11/2017
20171108   312  32.3  25  15.6  25    0.0  25   9.7  25  24.2   25  11.0  25   22.7   62.1  8/11/2017
20171109   313  31.8  25  17.9  25    0.0  25   8.1  25  27.7   25  13.4  25   28.5   65.4  9/11/2017
20171110   314  35.1  25  16.1  25    0.0  25   7.9  25  28.6   25  16.1  25   28.5   88.0 10/11/2017
20171111   315  37.2  25  19.4  25    0.0  25  10.0  25  24.1   25  15.4  25   24.3   68.4 11/11/2017
20171112   316  27.5  25  18.0  25    2.1  25   5.6  25  13.7   25  18.6  25   50.7   90.2 12/11/2017
20171113   317  30.6  25  14.9  25    1.3  25   9.0  25  24.5   25  17.2  25   39.2  100.0 13/11/2017
20171114   318  25.2  25  12.9  25    0.0  25   7.6  25  25.8   25  12.1  25   37.8   81.4 14/11/2017
20171115   319  29.2  25   9.6  25    0.0  25   9.9  25  28.3   25  10.6  25   26.2   88.7 15/11/2017
20171116   320  34.0  25  16.4  25    0.0  25   7.8  25  24.8   25  14.3  25   26.9   76.7 16/11/2017
20171117   321  33.2  25  18.1  25    2.0  25   9.5  25  24.1   25  18.4  25   36.2   88.6 17/11/2017
20171118   322  26.2  25  15.4  25    2.5  25   4.7  25  21.8   25  19.0  25   55.9  100.0 18/11/2017
20171119   323  29.7  25  12.7  25    1.2  25   6.5  25  27.7   25  16.3  25   39.1  100.0 19/11/2017
20171120   324  30.2  25  13.7  25    0.0  25   8.3  25  30.4   25  13.9  25   32.4   88.7 20/11/2017
20171121   325  27.0  25  13.5  25    0.0  25   9.0  25  28.7   25  13.0  25   36.5   84.1 21/11/2017
20171122   326  28.0  25   8.8  25    0.0  25   8.4  25  30.7   25   8.7  25   23.0   76.9 22/11/2017
20171123   327  30.8  25  10.8  25    0.0  25   9.0  25  29.8   25  10.9  25   24.5   84.2 23/11/2017
20171124   328  34.1  25  14.9  25    0.0  25   8.1  25  23.5   25  10.4  25   19.4   61.4 24/11/2017
20171125   329  34.2  25  13.9  25    0.0  25   7.9  25  29.2   25  14.9  25   27.7   93.9 25/11/2017
20171126   330  36.9  25  13.5  25    0.0  25   9.1  25  24.5   25  14.2  25   22.8   91.8 26/11/2017
20171127   331  33.0  25  17.3  25    1.1  25   9.1  25  25.7   25  15.4  25   30.6   78.0 27/11/2017
20171128   332  28.2  25  15.7  25    0.0  25   6.0  25  17.1   25  16.3  25   42.6   91.4 28/11/2017
20171129   333  26.9  25  11.7  25    0.0  25   6.7  25  20.5   25  12.5  25   35.3   91.0 29/11/2017
20171130   334  24.6  25  10.8  25    0.0  25   7.0  25  21.9   25  10.6  25   34.3   81.9 30/11/2017
20171201   335  27.7  25   9.1  25    0.0  25   7.4  25  30.2   25   9.5  25   25.6   82.2  1/12/2017
20171202   336  32.1  25  13.4  25    0.0  25  12.1  25  32.0   25  10.0  25   20.9   65.1  2/12/2017
20171203   337  32.0  25  16.6  25    0.0  25   9.9  25  17.9   25  11.0  25   23.1   58.3  3/12/2017
20171204   338  31.6  25  20.2  25    0.0  25   3.4  25  12.1   25   9.7  25   20.9   41.0  4/12/2017
20171205   339  30.9  25  13.7  25    0.0  25   8.2  25  26.3   25  14.7  25   32.9   93.8  5/12/2017
20171206   340  28.9  25  15.4  25    0.0  25   8.9  25  25.1   25  13.1  25   32.9   74.9  6/12/2017
20171207   341  29.3  25  11.4  25    0.0  25   9.4  25  31.0   25  10.2  25   25.0   75.7  7/12/2017
20171208   342  32.9  25  13.4  25    0.0  25  12.8  25  29.3   25   9.9  25   19.8   64.4  8/12/2017
20171209   343  35.0  25  17.2  25    0.0  25   8.3  25  23.9   25   9.5  25   16.9   48.4  9/12/2017
20171210   344  33.3  25  20.5  25    0.0  25   8.9  25  25.3   25  15.9  25   31.1   66.0 10/12/2017
20171211   345  37.5  25  19.5  25    0.0  25   6.9  25  31.1   25  18.5  25   28.7   81.7 11/12/2017
20171212   346  34.2  25  19.7  25    0.6  25   8.8  25  26.0   25  20.4  25   37.9   88.9 12/12/2017
20171213   347  29.1  25  15.8  25    0.0  25   7.8  25  24.7   25  14.1  25   35.0   78.6 13/12/2017
20171214   348  31.0  25  12.7  25    0.0  25   7.9  25  30.6   25  12.7  25   28.3   86.5 14/12/2017
20171215   349  36.3  25  14.8  25    0.0  25  10.6  25  29.4   25  13.7  25   22.7   81.4 15/12/2017
20171216   350  35.8  25  16.8  25    0.0  25  11.3  25  30.2   25  15.3  25   26.0   80.0 16/12/2017
20171217   351  22.7  25  14.5  25    0.0  25   6.3  25  20.4   25  13.5  25   49.0   81.8 17/12/2017
20171218   352  21.7  25  10.7  25    0.1  25   5.5  25  12.3   25  11.1  25   42.8   86.3 18/12/2017
20171219   353  25.8  25  12.3  25    0.4  25   7.0  25  29.4   25  11.7  25   35.2   81.8 19/12/2017
20171220   354  30.9  25  10.7  25    0.0  25   7.6  25  31.4   25  13.0  25   29.1  100.0 20/12/2017
20171221   355  37.4  25  14.5  25    0.0  25  10.7  25  32.3   25  13.2  25   20.6   80.0 21/12/2017
20171222   356  37.8  25  16.3  25    0.0  25   9.6  25  28.9   25  12.6  25   19.2   68.0 22/12/2017
20171223   357  33.8  25  15.1  25    0.0  25  10.4  25  29.2   25  13.3  25   25.3   77.5 23/12/2017
20171224   358  35.9  25  14.0  25    0.0  25  12.8  25  31.3   25  13.6  25   23.0   85.1 24/12/2017
20171225   359  39.0  25  18.2  25    0.0  25  10.5  25  30.9   25  18.6  25   26.6   89.0 25/12/2017
20171226   360  35.0  25  18.1  25    0.0  25  10.2  25  29.0   25  16.6  25   29.5   80.0 26/12/2017
20171227   361  32.5  25  14.9  25    0.0  25   8.9  25  30.5   25  14.0  25   28.6   82.7 27/12/2017
20171228   362  30.8  25  14.6  25    0.0  25   9.1  25  24.8   25  14.5  25   32.6   87.3 28/12/2017
20171229   363  32.1  25  13.0  25    0.0  25   8.4  25  30.7   25  13.2  25   27.6   88.2 29/12/2017
20171230   364  35.7  25  14.2  25    0.0  25  10.1  25  30.7   25  16.9  25   28.9  100.0 30/12/2017
20171231   365  37.6  25  18.6  25    0.0  25   8.7  25  30.2   25  19.5  25   30.1   91.0 31/12/2017
20180101     1  37.2  25  15.8  25    0.0  25  10.0  25  31.2   25  14.5  25   22.9   80.8  1/01/2018
20180102     2  39.9  25  16.9  25    0.0  25  11.1  25  31.6   25  14.7  25   20.0   76.4  2/01/2018
20180103     3  42.4  25  22.4  25    0.0  25  11.8  25  30.7   25  16.0  25   19.1   59.1  3/01/2018
20180104     4  37.6  25  17.0  25    0.0  25   8.1  25  29.5   25  17.4  25   26.8   89.9  4/01/2018
20180105     5  37.9  25  17.8  25    0.0  25  13.0  25  31.1   25  13.2  25   20.0   64.8  5/01/2018
20180106     6  29.7  25  11.8  25    0.0  25   9.7  25  31.5   25   9.1  25   21.8   65.8  6/01/2018
20180107     7  33.7  25  13.4  25    0.0  25   8.5  25  31.3   25  11.1  25   21.2   72.2  7/01/2018
20180108     8  33.7  25  14.5  25    0.0  25  11.3  25  27.0   25  11.7  25   22.4   70.9  8/01/2018
20180109     9  32.3  25  15.2  25    0.0  25  10.7  25  27.5   25  13.7  25   28.3   79.4  9/01/2018
20180110    10  37.2  25  19.4  25    0.0  25  10.1  25  26.8   25  15.0  25   23.6   66.6 10/01/2018
20180111    11  27.9  25  12.1  25    0.0  25   7.6  25  26.7   25  13.2  25   35.1   93.6 11/01/2018
20180112    12  31.5  25  10.8  25    0.0  25   9.2  25  27.4   25   9.7  25   21.0   74.9 12/01/2018
20180113    13  35.9  25  16.3  25    0.0  25  13.0  25  28.2   25  15.4  25   26.1   83.1 13/01/2018
20180114    14  33.5  25  20.3  25    0.0  25   8.3  25  21.6   25  15.0  25   29.0   63.0 14/01/2018
20180115    15  25.7  25  17.7  25    3.6  25   4.7  25  12.4   25  19.5  25   59.1   96.3 15/01/2018
20180116    16  37.0  25  17.3  25    5.7  25   8.4  25  22.7   25  18.1  25   28.8   91.7 16/01/2018
