"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -28.17 150.18 (DECIMAL DEGREES), 28 10'S 150 11'E "
" * Elevation: 235 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20181101   305  33.9  25  17.2  25    0.0  25   8.6  25  24.5   25  16.9  25   31.9   86.2  1/11/2018
20181102   306  33.0  25  17.5  25    0.0  25   9.9  25  25.8   25  13.9  25   27.6   69.5  2/11/2018
20181103   307  35.8  25  19.6  25    0.0  25   9.6  25  24.4   25  14.4  25   24.5   63.2  3/11/2018
20181104   308  38.8  25  19.2  25    1.0  25  11.2  25  26.6   25  16.5  25   23.9   74.2  4/11/2018
20181105   309  40.9  25  18.1  25    0.0  25  11.6  25  29.3   25  12.7  25   16.4   61.2  5/11/2018
20181106   310  41.4  25  24.3  25    0.0  25  10.2  25  20.8   25  16.1  25   20.3   53.0  6/11/2018
20181107   311  38.5  25  24.5  25    0.0  25  10.6  25  21.0   25  17.7  25   26.0   57.6  7/11/2018
20181108   312  23.8  25  12.5  25   11.0  25   5.1  25  24.3   25  11.3  25   38.3   78.0  8/11/2018
20181109   313  27.8  25   9.6  25    0.0  25   6.5  25  23.7   25  10.9  25   29.2   91.2  9/11/2018
20181110   314  29.7  25  14.1  25    0.0  25   7.2  25  27.3   25  11.6  25   27.8   72.1 10/11/2018
20181111   315  30.9  25  16.1  25    0.0  25   7.2  25  23.6   25  14.1  25   31.6   77.1 11/11/2018
20181112   316  32.3  25  15.6  25    0.0  25  10.2  25  28.0   25  11.0  25   22.7   62.1 12/11/2018
20181113   317  32.0  25  15.4  25    0.0  25   6.4  25  24.0   25  11.8  25   24.8   67.5 13/11/2018
20181114   318  30.3  25  18.0  25    0.0  25   6.5  25  17.1   25  13.2  25   30.6   64.0 14/11/2018
20181115   319  34.4  25  16.4  25    1.0  25   8.9  25  24.9   25  16.7  25   30.7   89.6 15/11/2018
20181116   320  36.4  25  18.9  25    0.0  25   8.5  25  28.7   25  16.5  25   27.2   75.6 16/11/2018
20181117   321  35.7  25  18.5  25    0.3  25   8.1  25  22.9   25  16.4  25   28.1   77.0 17/11/2018
20181118   322  32.8  25  19.5  25    0.0  25   7.4  25  23.2   25  15.2  25   30.6   67.1 18/11/2018
20181119   323  29.8  25  16.7  25    0.1  25   8.2  25  22.0   25  14.6  25   34.8   76.8 19/11/2018
20181120   324  31.6  25  16.8  25    0.0  25   5.1  25  21.9   25  15.2  25   32.7   79.5 20/11/2018
20181121   325  28.6  25  20.9  25    1.0  25  10.8  25  16.5   25  18.7  25   47.8   75.7 21/11/2018
20181122   326  27.3  25  19.9  25   18.7  25   8.9  25  20.2   25  19.4  25   53.5   83.5 22/11/2018
20181123   327  26.2  25  10.7  25    0.0  25  10.4  25  30.6   25   6.0  25   17.6   46.7 23/11/2018
20181124   328  27.3  25  10.9  25    0.2  25  10.0  25  30.4   25   6.0  25   16.5   46.0 24/11/2018
20181125   329  31.7  25  14.2  25    0.5  25   8.8  25  28.4   25   7.8  25   16.7   48.2 25/11/2018
20181126   330  32.0  25  13.0  25    0.0  25   8.9  25  31.9   25   8.0  25   16.8   53.5 26/11/2018
20181127   331  35.1  25  15.5  25    0.0  25   9.0  25  21.9   25  12.9  25   22.8   73.3 27/11/2018
20181128   332  30.2  25  19.7  25    0.3  25  11.5  25  24.0   25  17.6  25   41.0   76.7 28/11/2018
20181129   333  30.5  25  15.4  25    0.0  25   9.0  25  30.6   25  13.8  25   31.6   78.9 29/11/2018
20181130   334  33.8  25  14.1  25    0.0  25  10.7  25  28.9   25  10.9  25   20.7   67.8 30/11/2018
20181201   335  36.3  25  13.6  25    0.0  25   9.6  25  29.6   25   9.7  25   16.1   62.3  1/12/2018
20181202   336  40.6  25  18.2  25    0.0  25  11.8  25  28.8   25  14.9  25   19.6   71.3  2/12/2018
20181203   337  34.3  25  19.6  25    0.0  25   9.4  25  27.1   25   7.0  25   12.9   30.7  3/12/2018
20181204   338  33.3  25  15.9  25    0.0  25   8.7  25  18.8   25  11.1  25   21.7   61.5  4/12/2018
20181205   339  34.0  25  17.7  25    0.0  25  11.3  25  29.9   25  14.5  25   27.3   71.6  5/12/2018
20181206   340  32.9  25  17.4  25    0.0  25   9.0  25  25.4   25  12.5  25   25.0   62.9  6/12/2018
20181207   341  32.0  25  16.6  25    0.0  25  10.6  25  22.9   25  12.2  25   25.7   64.6  7/12/2018
20181208   342  32.2  25  16.6  25    0.0  25   8.5  25  18.5   25  13.5  25   28.1   71.5  8/12/2018
20181209   343  33.6  25  17.0  25    0.0  25   8.5  25  22.9   25  16.1  25   30.9   83.1  9/12/2018
20181210   344  35.2  25  19.2  25    0.0  25  10.2  25  26.3   25  16.0  25   28.1   72.0 10/12/2018
20181211   345  35.7  25  21.1  25    0.0  25   8.0  25  26.8   25  17.2  25   29.4   68.8 11/12/2018
20181212   346  34.5  25  21.4  25    0.0  25   8.7  25  17.1   25  16.1  25   29.4   63.2 12/12/2018
20181213   347  35.5  25  22.5  25    0.0  25   8.5  25  19.4   25  19.1  25   33.0   70.1 13/12/2018
20181214   348  31.5  25  20.7  25   17.5  25   8.6  25  14.2   25  21.9  25   47.4   89.7 14/12/2018
20181215   349  34.2  25  20.2  25   14.0  25   7.7  25  18.5   25  18.2  25   33.8   76.9 15/12/2018
20181216   350  33.7  25  22.3  25    0.4  25   6.8  25  16.1   25  25.7  25   49.1   95.5 16/12/2018
20181217   351  34.0  25  21.8  25    1.0  25   9.8  25  22.3   25  22.7  25   42.7   86.9 17/12/2018
20181218   352  35.2  25  21.8  25    0.0  25   9.0  25  20.6   25  21.8  25   38.3   83.5 18/12/2018
20181219   353  36.8  25  23.0  25    0.0  25  10.4  25  28.8   25  22.8  25   36.7   81.2 19/12/2018
20181220   354  39.3  25  24.1  25    0.0  25  12.8  25  28.8   25  23.0  25   32.4   76.6 20/12/2018
20181221   355  42.0  25  26.4  25    0.0  25   9.5  25  27.5   25  20.6  25   25.1   59.9 21/12/2018
20181222   356  34.6  25  23.3  25    3.2  25  10.1  25  25.9   25  13.7  25   24.9   47.9 22/12/2018
20181223   357  32.8  25  18.4  25    0.0  25   7.9  25  27.1   25  12.8  25   25.7   60.5 23/12/2018
20181224   358  32.1  25  17.3  25    0.0  25   8.0  25  27.3   25  13.3  25   27.8   67.4 24/12/2018
20181225   359  33.4  25  18.6  25    0.0  25   9.6  25  27.3   25  13.8  25   26.8   64.4 25/12/2018
20181226   360  35.4  25  19.8  25    0.0  25  11.9  25  28.2   25  15.9  25   27.7   68.9 26/12/2018
20181227   361  35.3  25  18.6  25    0.0  25   9.5  25  29.1   25  14.9  25   26.1   69.6 27/12/2018
20181228   362  35.3  25  19.0  25    0.0  25   9.8  25  30.3   25  15.8  25   27.6   71.9 28/12/2018
20181229   363  35.3  25  19.2  25    0.0  25  12.6  25  27.2   25  14.6  25   25.5   65.7 29/12/2018
20181230   364  36.2  25  20.1  25    0.0  25   9.2  25  30.1   25  17.2  25   28.6   73.1 30/12/2018
20181231   365  35.9  25  20.6  25    0.0  25   9.6  25  26.1   25  16.0  25   27.1   66.0 31/12/2018
20190101     1  36.0  25  20.7  25    0.0  25   9.6  25  25.8   25  17.6  25   29.6   72.1  1/01/2019
20190102     2  36.0  25  21.7  25    0.0  25  12.8  25  25.3   25  16.1  25   27.1   62.0  2/01/2019
20190103     3  37.1  25  21.9  25    0.0  25   9.4  25  23.9   25  16.1  25   25.5   61.3  3/01/2019
20190104     4  36.3  25  24.0  25    0.0  25   9.0  25  24.2   25  20.2  25   33.4   67.7  4/01/2019
20190105     5  35.8  25  21.3  25    0.0  25  10.6  25  28.0   25  18.0  25   30.6   71.1  5/01/2019
20190106     6  38.4  25  20.8  25    0.0  25   9.7  25  22.6   25  17.6  25   26.0   71.7  6/01/2019
20190107     7  34.3  25  22.7  25    0.0  25   8.9  25  22.5   25  18.0  25   33.3   65.3  7/01/2019
20190108     8  32.0  25  21.6  25    0.0  25   6.9  25  19.1   25  18.0  25   37.9   69.8  8/01/2019
20190109     9  30.9  25  22.8  25    0.0  25   6.8  25  15.3   25  19.5  25   43.7   70.3  9/01/2019
20190110    10  36.4  25  22.5  25    0.0  25  10.1  25  23.1   25  20.9  25   34.4   76.7 10/01/2019
20190111    11  36.8  25  22.4  25    0.0  25   9.8  25  28.2   25  17.4  25   28.0   64.3 11/01/2019
20190112    12  37.9  25  20.6  25    0.0  25  11.6  25  29.3   25  15.2  25   23.1   62.7 12/01/2019
20190113    13  38.6  25  21.7  25    0.0  25  10.7  25  27.4   25  15.1  25   22.1   58.2 13/01/2019
20190114    14  37.6  25  20.2  25    0.0  25  10.2  25  24.2   25  15.5  25   23.9   65.5 14/01/2019
20190115    15  39.2  25  23.1  25    0.0  25  10.5  25  28.5   25  19.4  25   27.4   68.7 15/01/2019
20190116    16  41.1  25  24.7  25    0.0  25  12.0  25  28.4   25  19.4  25   24.8   62.4 16/01/2019
