"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -28.42 148.68 (DECIMAL DEGREES), 28 25'S 148 41'E "
" * Elevation: 184 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20141101   305  38.9  25  20.4  25    1.7  25  10.8  25  22.8   25  19.6  25   28.2   81.8  1/11/2014
20141102   306  27.5  25  17.4  25    0.0  25   8.7  25  23.6   25   6.3  25   17.2   31.7  2/11/2014
20141103   307  31.9  25  10.9  25    0.0  25   8.1  25  28.9   25   6.2  25   13.1   47.6  3/11/2014
20141104   308  33.0  25  16.1  25    0.0  25   6.5  25  26.5   25  14.7  25   29.2   80.4  4/11/2014
20141105   309  34.2  25  21.3  25    0.0  25   9.7  25  23.8   25  14.4  25   26.8   56.9  5/11/2014
20141106   310  34.5  25  16.8  25    0.9  25   9.7  25  26.9   25  15.7  25   28.7   82.1  6/11/2014
20141107   311  34.2  25  13.2  25    0.0  25   7.8  25  25.2   25   7.1  25   13.2   46.8  7/11/2014
20141108   312  36.2  25  16.6  25    0.0  25  10.0  25  29.9   25  17.1  25   28.5   90.6  8/11/2014
20141109   313  37.8  25  20.5  25    0.0  25   9.6  25  27.6   25  17.3  25   26.4   71.8  9/11/2014
20141110   314  38.9  25  22.0  25    0.0  25  10.0  25  27.1   25  15.2  25   21.9   57.5 10/11/2014
20141111   315  39.9  25  23.1  25    0.2  25  12.5  25  29.3   25  12.5  25   17.0   44.2 11/11/2014
20141112   316  39.1  25  19.7  25    0.0  25  10.5  25  29.7   25  14.8  25   21.1   64.5 12/11/2014
20141113   317  39.6  25  21.5  25    0.0  25  11.8  25  29.9   25  15.5  25   21.5   60.5 13/11/2014
20141114   318  42.1  25  24.7  25    0.0  25  12.6  25  29.3   25  14.8  25   18.0   47.6 14/11/2014
20141115   319  43.8  25  27.6  25    0.0  25  13.0  25  28.1   25  11.8  25   13.1   32.0 15/11/2014
20141116   320  35.3  25  23.9  25    0.0  25  12.6  25  19.9   25  15.8  25   27.6   53.3 16/11/2014
20141117   321  32.7  25  17.8  25    0.0  25   9.3  25  28.1   25   9.5  25   19.2   46.6 17/11/2014
20141118   322  34.6  25  15.6  25    0.0  25  11.4  25  28.8   25   7.6  25   13.8   42.9 18/11/2014
20141119   323  36.7  25  19.3  25    0.0  25   9.3  25  25.1   25   7.7  25   12.5   34.4 19/11/2014
20141120   324  39.2  25  20.5  25    0.0  25  11.7  25  27.7   25  18.8  25   26.6   78.0 20/11/2014
20141121   325  42.5  25  26.4  25    0.0  25  11.8  25  28.6   25  18.7  25   22.2   54.3 21/11/2014
20141122   326  43.2  25  21.7  25    0.0  25  12.3  25  30.3   25  15.1  25   17.3   58.2 22/11/2014
20141123   327  43.4  25  25.8  25    0.0  25  11.5  25  25.2   25  18.9  25   21.4   56.9 23/11/2014
20141124   328  41.0  25  26.8  25    1.2  25  12.2  25  24.5   25  18.7  25   24.0   53.1 24/11/2014
20141125   329  33.0  25  22.7  25    0.0  25   7.5  25  13.4   25  17.7  25   35.2   64.2 25/11/2014
20141126   330  32.4  25  21.0  25    0.0  25   4.9  25  15.1   25  12.6  25   25.9   50.7 26/11/2014
20141127   331  37.3  25  17.8  25    0.0  25   9.5  25  29.5   25  16.1  25   25.2   79.0 27/11/2014
20141128   332  35.7  25  22.1  25    0.0  25   7.5  25  25.0   25  17.5  25   29.9   65.8 28/11/2014
20141129   333  33.1  25  20.3  25    0.1  25   8.1  25  25.5   25  18.1  25   35.8   76.0 29/11/2014
20141130   334  32.0  25  21.5  25    0.0  25   7.8  25  22.6   25  17.3  25   36.4   67.5 30/11/2014
20141201   335  31.8  25  20.7  25    7.1  25   7.5  25  17.2   25  16.7  25   35.5   68.4  1/12/2014
20141202   336  36.3  25  19.3  25    0.4  25  10.2  25  29.0   25  16.3  25   27.0   72.8  2/12/2014
20141203   337  38.1  25  24.6  25    0.0  25  10.5  25  24.7   25  16.1  25   24.2   52.1  3/12/2014
20141204   338  34.9  25  24.1  25    0.0  25   7.0  25  18.0   25  19.3  25   34.5   64.3  4/12/2014
20141205   339  36.2  25  20.0  25    0.2  25   7.0  25  22.4   25  17.6  25   29.3   75.3  5/12/2014
20141206   340  33.7  25  20.1  25    1.9  25   8.0  25  24.7   25  20.5  25   39.2   87.2  6/12/2014
20141207   341  37.4  25  20.5  25    3.7  25   8.2  25  26.7   25  22.2  25   34.6   92.1  7/12/2014
20141208   342  36.6  25  22.5  25    0.5  25   8.9  25  25.8   25  13.7  25   22.3   50.3  8/12/2014
20141209   343  36.4  25  23.7  25    0.9  25   9.3  25  26.2   25  22.3  25   36.7   76.1  9/12/2014
20141210   344  39.9  25  22.1  25    0.2  25   9.0  25  28.5   25  22.5  25   30.7   84.6 10/12/2014
20141211   345  39.1  25  26.7  25    0.0  25  10.7  25  23.7   25  22.5  25   32.0   64.2 11/12/2014
20141212   346  33.8  25  19.3  25    0.1  25  10.1  25  27.9   25  13.2  25   25.1   59.0 12/12/2014
20141213   347  27.8  25  17.5  25    6.3  25   5.4  25  20.3   25  14.2  25   38.0   71.0 13/12/2014
20141214   348  31.8  25  16.5  25    0.0  25   8.3  25  29.7   25  13.0  25   27.7   69.3 14/12/2014
20141215   349  37.0  25  17.4  25    0.0  25  11.0  25  31.0   25  11.9  25   19.0   59.9 15/12/2014
20141216   350  40.7  25  21.6  25    0.0  25  10.8  25  23.7   25  11.8  25   15.4   45.8 16/12/2014
20141217   351  41.4  25  23.1  25    0.0  25  12.7  25  28.6   25  15.8  25   19.9   55.9 17/12/2014
20141218   352  35.9  25  25.2  25    0.0  25   7.1  25  14.7   25  18.6  25   31.5   58.0 18/12/2014
20141219   353  36.1  25  18.9  25    0.0  25  10.5  25  30.9   25  18.5  25   31.0   84.8 19/12/2014
20141220   354  36.4  25  14.9  25    0.0  25   9.4  25  32.2   25   7.6  25   12.5   44.9 20/12/2014
20141221   355  38.2  25  21.5  25    0.0  25  10.2  25  27.8   25  19.5  25   29.1   76.1 21/12/2014
20141222   356  36.7  25  20.3  25    0.0  25  11.8  25  28.4   25  19.3  25   31.3   81.1 22/12/2014
20141223   357  33.1  25  23.2  25    0.0  25   7.0  25  18.9   25  15.1  25   29.8   53.1 23/12/2014
20141224   358  38.0  25  22.8  25    0.0  25   9.5  25  26.3   25  16.9  25   25.5   60.9 24/12/2014
20141225   359  33.9  25  23.5  25    4.4  25   4.5  25  12.8   25  21.4  25   40.5   73.9 25/12/2014
20141226   360  33.5  25  22.9  25    5.3  25   5.7  25  20.5   25  23.5  25   45.4   84.2 26/12/2014
20141227   361  26.8  25  22.4  25    0.0  25   1.8  25   7.3   25  20.5  25   58.2   75.7 27/12/2014
20141228   362  24.0  25  18.5  25    9.9  25   2.5  25   8.5   25  21.1  25   70.7   99.1 28/12/2014
20141229   363  33.7  25  18.7  25    0.2  25   4.9  25  24.0   25  22.6  25   43.2  100.0 29/12/2014
20141230   364  38.0  25  22.7  25    0.0  25   9.7  25  28.9   25  22.3  25   33.7   80.9 30/12/2014
20141231   365  37.3  25  17.5  25    0.4  25   9.4  25  32.0   25   9.0  25   14.1   45.0 31/12/2014
20150101     1  39.0  25  20.1  25    0.0  25   9.7  25  27.0   25  22.0  25   31.5   93.6  1/01/2015
20150102     2  30.3  25  25.1  25    0.1  25   7.3  25  15.0   25  22.4  25   51.9   70.3  2/01/2015
20150103     3  33.7  25  21.0  25   12.7  25   7.6  25  25.5   25  23.0  25   44.0   92.5  3/01/2015
20150104     4  33.8  25  22.4  25    0.0  25   7.3  25  23.7   25  20.8  25   39.5   76.8  4/01/2015
20150105     5  31.6  25  24.0  25    0.0  25   6.2  25   9.5   25  18.5  25   39.8   62.0  5/01/2015
20150106     6  35.0  25  21.7  25    0.0  25   9.8  25  27.8   25  19.2  25   34.1   74.0  6/01/2015
20150107     7  34.7  25  21.2  25    0.0  25  10.0  25  30.8   25  15.2  25   27.5   60.4  7/01/2015
20150108     8  35.4  25  21.8  25    0.0  25   9.6  25  29.6   25  17.1  25   29.7   65.5  8/01/2015
20150109     9  35.6  25  23.3  25    0.0  25  10.0  25  25.3   25  17.9  25   30.8   62.6  9/01/2015
20150110    10  36.3  25  25.6  25    0.0  25   9.9  25  20.9   25  18.1  25   30.0   55.2 10/01/2015
20150111    11  35.6  25  25.5  25    0.0  25   7.5  25  16.5   25  17.2  25   29.6   52.7 11/01/2015
20150112    12  35.1  25  25.6  25    0.0  25   7.3  25  11.1   25  17.8  25   31.5   54.2 12/01/2015
20150113    13  32.0  25  26.7  25    0.0  25   4.5  25  10.4   25  22.8  25   48.0   65.1 13/01/2015
20150114    14  34.8  25  24.7  25    5.1  25   6.5  25  18.9   25  27.9  25   50.2   89.7 14/01/2015
20150115    15  34.8  25  19.0  25    2.4  25   8.5  25  30.0   25  17.9  25   32.2   81.5 15/01/2015
20150116    16  37.4  25  18.5  25    0.0  25  10.8  25  31.2   25  13.0  25   20.3   61.1 16/01/2015
