"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -33.91 138.73 (DECIMAL DEGREES), 33 54'S 138 43'E "
" * Elevation: 417 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20141101   305  16.8  25   9.1  25    1.8  25   6.8  25  25.8   25  10.3  25   53.9   89.2  1/11/2014
20141102   306  21.2  25   4.7  25    0.0  25   6.8  25  26.2   25   7.6  25   30.2   89.0  2/11/2014
20141103   307  27.1  25   6.6  25    0.0  25   8.0  25  22.0   25   6.4  25   17.8   65.7  3/11/2014
20141104   308  21.2  25  12.0  25    0.0  25   6.8  25  24.2   25  11.1  25   44.1   79.2  4/11/2014
20141105   309  22.3  25   4.5  25    0.0  25   7.1  25  28.1   25   8.4  25   31.2   99.8  5/11/2014
20141106   310  28.7  25   4.9  25    0.0  25   8.2  25  23.1   25   8.6  25   21.8   99.3  6/11/2014
20141107   311  34.7  25  12.6  25    0.0  25  12.2  25  27.6   25   5.7  25   10.3   39.1  7/11/2014
20141108   312  25.1  25  15.1  25    0.0  25   6.6  25  17.9   25  12.2  25   38.3   71.1  8/11/2014
20141109   313  23.9  25   7.9  25    0.0  25   7.1  25  29.0   25   9.8  25   33.1   92.0  9/11/2014
20141110   314  26.5  25   4.9  25    0.0  25   7.4  25  30.4   25   9.1  25   26.3  100.0 10/11/2014
20141111   315  27.4  25   9.3  25    0.0  25   7.6  25  25.2   25   9.4  25   25.8   80.3 11/11/2014
20141112   316  34.3  25  11.4  25    0.0  25  10.4  25  30.1   25   4.6  25    8.5   34.1 12/11/2014
20141113   317  38.0  25  22.1  25    0.0  25  12.6  25  21.4   25   5.5  25    8.3   20.7 13/11/2014
20141114   318  27.0  25  18.4  25    0.0  25   5.0  25  11.6   25  13.8  25   38.7   65.2 14/11/2014
20141115   319  25.2  25  14.8  25    0.0  25   4.1  25  14.0   25  12.6  25   39.3   74.9 15/11/2014
20141116   320  19.7  25   8.2  25   10.0  25   6.2  25  25.8   25  10.0  25   43.6   92.0 16/11/2014
20141117   321  22.5  25   6.7  25    0.0  25   4.5  25  27.2   25  10.6  25   38.9  100.0 17/11/2014
20141118   322  25.0  25   6.6  25    0.0  25   7.3  25  25.3   25  11.2  25   35.4  100.0 18/11/2014
20141119   323  32.4  25   8.8  25    0.0  25   9.1  25  29.5   25   8.3  25   17.1   73.3 19/11/2014
20141120   324  22.5  25  19.0  25    0.0  25   4.1  25  11.9   25  14.3  25   52.5   65.1 20/11/2014
20141121   325  27.6  25  11.3  25    6.8  25   7.3  25  30.1   25  12.3  25   33.3   91.9 21/11/2014
20141122   326  33.2  25  14.4  25    0.0  25   6.1  25  23.4   25  10.7  25   21.0   65.3 22/11/2014
20141123   327  29.8  25  11.2  25    0.0  25   6.7  25  19.3   25  12.2  25   29.1   91.8 23/11/2014
20141124   328  23.1  25  15.6  25    0.0  25   7.1  25  26.4   25  13.9  25   49.2   78.5 24/11/2014
20141125   329  21.9  25   5.3  25    0.0  25   6.6  25  29.2   25   9.3  25   35.4  100.0 25/11/2014
20141126   330  25.1  25   8.2  25    0.0  25   7.3  25  27.5   25   9.9  25   31.1   91.1 26/11/2014
20141127   331  27.9  25  11.8  25    0.0  25   7.8  25  31.2   25  12.3  25   32.7   88.9 27/11/2014
20141128   332  30.9  25  13.0  25    0.0  25  10.0  25  26.8   25   8.6  25   19.3   57.5 28/11/2014
20141129   333  34.6  25  13.8  25    0.0  25  10.3  25  27.2   25   6.2  25   11.3   39.3 29/11/2014
20141130   334  33.7  25  18.9  25    0.0  25  10.4  25  28.7   25   5.0  25    9.6   22.9 30/11/2014
20141201   335  25.7  25  14.7  25    0.0  25   6.8  25  24.9   25  13.4  25   40.6   80.2  1/12/2014
20141202   336  32.1  25  11.5  25    0.0  25   6.3  25  19.7   25  12.5  25   26.1   92.2  2/12/2014
20141203   337  31.8  25  18.2  25    0.4  25   9.1  25  28.0   25  17.0  25   36.2   81.4  3/12/2014
20141204   338  26.4  25  14.3  25    0.0  25   7.8  25  27.0   25  13.9  25   40.4   85.3  4/12/2014
20141205   339  25.2  25  10.9  25    0.0  25   8.7  25  29.0   25  13.2  25   41.2  100.0  5/12/2014
20141206   340  24.6  25  11.2  25    0.0  25   6.7  25  22.5   25  12.8  25   41.4   96.3  6/12/2014
20141207   341  24.8  25  10.1  25    0.0  25   4.7  25  25.3   25  12.8  25   40.9  100.0  7/12/2014
20141208   342  28.0  25  12.6  25    0.0  25   7.3  25  29.1   25  13.7  25   36.3   94.0  8/12/2014
20141209   343  32.5  25  12.9  25    0.0  25  10.2  25  31.0   25  12.0  25   24.5   80.7  9/12/2014
20141210   344  28.0  25  15.9  25    0.0  25   4.1  25  14.0   25  10.9  25   28.8   60.4 10/12/2014
20141211   345  25.8  25  12.4  25    9.5  25   6.3  25  27.6   25  13.5  25   40.7   93.8 11/12/2014
20141212   346  28.9  25  12.4  25    0.0  25   9.3  25  31.3   25  10.7  25   26.9   74.4 12/12/2014
20141213   347  33.0  25  13.0  25    0.0  25  10.8  25  32.3   25   7.6  25   15.1   50.8 13/12/2014
20141214   348  30.4  25  17.2  25    0.0  25  10.2  25  30.5   25  14.8  25   34.1   75.5 14/12/2014
20141215   349  31.6  25  12.5  25    0.0  25   8.9  25  30.5   25  12.1  25   26.0   83.5 15/12/2014
20141216   350  24.9  25   9.4  25    0.0  25  10.2  25  29.9   25   9.6  25   30.5   81.5 16/12/2014
20141217   351  24.9  25   6.7  25    0.0  25   7.2  25  30.2   25   9.0  25   28.6   91.8 17/12/2014
20141218   352  23.1  25   8.8  25    0.0  25   7.8  25  29.4   25  11.2  25   39.6   99.0 18/12/2014
20141219   353  24.2  25   7.0  25    0.0  25   8.3  25  31.1   25   9.4  25   31.1   93.9 19/12/2014
20141220   354  31.2  25  10.1  25    0.0  25   8.7  25  32.1   25  10.1  25   22.2   81.8 20/12/2014
20141221   355  35.3  25  14.7  25    0.0  25  10.2  25  26.0   25   7.6  25   13.3   45.5 21/12/2014
20141222   356  26.6  25  18.3  25    0.0  25   2.8  25   7.8   25  12.9  25   37.1   61.4 22/12/2014
20141223   357  21.0  25  14.5  25    1.8  25   3.2  25  17.0   25  17.0  25   68.4  100.0 23/12/2014
20141224   358  25.3  25   8.7  25    0.3  25   7.0  25  29.2   25  10.4  25   32.3   92.5 24/12/2014
20141225   359  22.8  25   8.5  25    0.0  25   7.9  25  28.2   25  11.1  25   40.0  100.0 25/12/2014
20141226   360  23.1  25   7.6  25    0.0  25   7.1  25  31.4   25   7.9  25   28.0   75.7 26/12/2014
20141227   361  26.9  25  10.1  25    0.0  25   8.4  25  31.6   25   9.0  25   25.4   72.9 27/12/2014
20141228   362  30.8  25  11.5  25    0.0  25   9.6  25  31.6   25   9.0  25   20.3   66.4 28/12/2014
20141229   363  22.6  25  10.8  25    0.0  25   8.2  25  27.9   25  13.5  25   49.3  100.0 29/12/2014
20141230   364  23.5  25  10.5  25    0.0  25   6.0  25  22.1   25  13.0  25   44.9  100.0 30/12/2014
20141231   365  30.8  25   8.5  25    0.0  25   8.5  25  30.9   25  12.5  25   28.1  100.0 31/12/2014
20150101     1  34.6  25  13.2  25    0.0  25  10.1  25  26.0   25   9.0  25   16.4   59.4  1/01/2015
20150102     2  40.7  25  18.9  25    0.0  25  12.4  25  30.4   25   5.9  25    7.7   27.0  2/01/2015
20150103     3  40.0  25  19.5  25    0.1  25   8.9  25  21.9   25  10.6  25   14.4   46.8  3/01/2015
20150104     4  30.6  25  14.9  25    0.8  25   9.3  25  31.4   25  14.5  25   33.0   85.6  4/01/2015
20150105     5  34.4  25  18.2  25    0.0  25  10.6  25  30.1   25  10.2  25   18.8   48.8  5/01/2015
20150106     6  37.4  25  21.9  25    0.0  25  11.4  25  29.8   25  11.2  25   17.5   42.6  6/01/2015
20150107     7  38.1  25  24.1  25    0.0  25   8.8  25  24.9   25  15.2  25   22.8   50.7  7/01/2015
20150108     8  26.3  25  20.5  25    8.4  25   3.6  25  13.9   25  20.5  25   59.9   85.0  8/01/2015
20150109     9  22.5  25  16.8  25    4.0  25   2.0  25   9.3   25  19.7  25   72.3  100.0  9/01/2015
20150110    10  16.7  25  12.2  25   14.8  25   0.2  25   7.8   25  14.3  25   75.3  100.0 10/01/2015
20150111    11  25.0  25  12.5  25   14.1  25   4.9  25  10.2   25  15.6  25   49.3  100.0 11/01/2015
20150112    12  24.0  25  15.0  25    4.5  25   2.1  25   7.7   25  21.6  25   72.4  100.0 12/01/2015
20150113    13  19.3  25  16.5  25   20.3  25   2.5  25  10.2   25  18.4  25   82.2   98.1 13/01/2015
20150114    14  21.7  25  13.8  25    2.3  25   5.9  25  23.8   25  13.6  25   52.4   86.2 14/01/2015
20150115    15  21.9  25  11.5  25    0.0  25   5.4  25  23.6   25  12.1  25   46.1   89.2 15/01/2015
20150116    16  26.8  25  10.0  25    0.0  25   8.5  25  30.8   25  13.4  25   38.0  100.0 16/01/2015
