"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -34.33 146.19 (DECIMAL DEGREES), 34 20'S 146 12'E "
" * Elevation: 132 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20171101   305  23.9  25   8.0  25    0.0  25   6.4  25  25.6   25   9.6  25   32.4   89.5  1/11/2017
20171102   306  25.7  25   9.1  25    0.0  25   7.0  25  22.4   25  10.1  25   30.6   87.4  2/11/2017
20171103   307  22.9  25  11.5  25    0.2  25   6.0  25  16.4   25  13.4  25   48.0   98.8  3/11/2017
20171104   308  23.2  25   7.4  25    0.1  25   6.8  25  25.8   25   7.5  25   26.4   72.9  4/11/2017
20171105   309  27.7  25   4.3  25    0.0  25   6.0  25  26.1   25   9.6  25   25.8  100.0  5/11/2017
20171106   310  23.6  25  12.6  25   11.7  25   6.9  25  14.2   25  14.5  25   49.8   99.5  6/11/2017
20171107   311  22.8  25   7.6  25    0.2  25   7.8  25  25.8   25   9.1  25   32.8   87.2  7/11/2017
20171108   312  25.9  25   7.9  25    0.0  25   6.6  25  31.6   25  10.5  25   31.4   98.6  8/11/2017
20171109   313  28.5  25   9.7  25    0.0  25   7.3  25  27.1   25   9.8  25   25.2   81.5  9/11/2017
20171110   314  31.1  25  13.5  25    0.0  25   7.1  25  24.5   25  10.1  25   22.4   65.3 10/11/2017
20171111   315  32.1  25  14.8  25    0.0  25   7.5  25  29.5   25   8.8  25   18.4   52.3 11/11/2017
20171112   316  33.0  25  15.5  25    0.2  25   7.5  25  29.0   25  10.6  25   21.1   60.2 12/11/2017
20171113   317  33.3  25  17.1  25    0.0  25   9.4  25  25.2   25  10.5  25   20.5   53.9 13/11/2017
20171114   318  33.7  25  17.3  25    0.2  25   9.3  25  25.3   25  11.9  25   22.7   60.3 14/11/2017
20171115   319  33.9  25  20.0  25    0.0  25   8.8  25  24.6   25  10.1  25   19.1   43.2 15/11/2017
20171116   320  26.8  25  18.0  25    1.8  25   3.5  25  14.1   25  17.7  25   50.2   85.8 16/11/2017
20171117   321  29.5  25  13.3  25    2.0  25   5.2  25  15.5   25  15.2  25   36.9   99.6 17/11/2017
20171118   322  27.5  25  14.2  25    0.0  25   4.0  25  16.1   25  15.3  25   41.7   94.5 18/11/2017
20171119   323  30.6  25  15.8  25    3.0  25   6.9  25  25.0   25  14.5  25   33.0   80.8 19/11/2017
20171120   324  31.2  25  17.0  25    1.2  25   8.3  25  28.4   25  11.9  25   26.2   61.5 20/11/2017
20171121   325  32.4  25  17.3  25    0.0  25   9.3  25  27.4   25  12.4  25   25.5   62.8 21/11/2017
20171122   326  32.5  25  17.2  25    0.0  25   8.5  25  27.5   25  11.6  25   23.7   59.1 22/11/2017
20171123   327  34.2  25  17.3  25    0.0  25   9.4  25  24.3   25  11.5  25   21.4   58.3 23/11/2017
20171124   328  36.0  25  18.4  25    0.0  25   7.7  25  21.3   25  10.8  25   18.2   51.1 24/11/2017
20171125   329  36.0  25  19.8  25    0.0  25   8.3  25  15.8   25  11.2  25   18.8   48.5 25/11/2017
20171126   330  37.8  25  22.9  25    0.4  25   7.2  25  27.8   25  12.6  25   19.2   45.1 26/11/2017
20171127   331  35.6  25  19.0  25    1.7  25   8.9  25  21.8   25  17.7  25   30.5   80.6 27/11/2017
20171128   332  34.7  25  17.0  25    3.2  25   9.2  25  23.8   25  19.0  25   34.4   98.1 28/11/2017
20171129   333  35.8  25  21.5  25    0.0  25   8.7  25  25.0   25  18.0  25   30.6   70.2 29/11/2017
20171130   334  35.5  25  22.5  25    0.0  25   9.8  25  26.2   25  17.5  25   30.3   64.2 30/11/2017
20171201   335  28.3  25  24.6  25    0.0  25   9.3  25  17.3   25  20.0  25   52.0   64.7  1/12/2017
20171202   336  21.1  25  16.4  25   72.4  25   3.7  25   8.3   25  19.0  25   76.0  100.0  2/12/2017
20171203   337  21.0  25  11.9  25   17.0  25   4.4  25  16.5   25  11.5  25   46.3   82.6  3/12/2017
20171204   338  22.8  25  11.7  25    0.1  25   3.5  25  18.0   25  11.0  25   39.6   80.1  4/12/2017
20171205   339  21.9  25  13.2  25    1.9  25   5.4  25  12.7   25  14.3  25   54.4   94.3  5/12/2017
20171206   340  28.4  25  13.6  25    5.7  25   6.9  25  24.1   25  16.1  25   41.6  100.0  6/12/2017
20171207   341  32.0  25  13.4  25    0.0  25   7.3  25  25.0   25  12.2  25   25.7   79.4  7/12/2017
20171208   342  23.6  25  12.3  25    2.1  25   7.3  25  27.5   25  13.9  25   47.7   97.2  8/12/2017
20171209   343  27.7  25   9.0  25    0.0  25   7.2  25  26.1   25  10.0  25   26.9   87.2  9/12/2017
20171210   344  31.2  25  13.2  25    0.0  25   7.6  25  30.4   25  11.3  25   24.9   74.5 10/12/2017
20171211   345  33.5  25  15.2  25    0.0  25   9.7  25  28.1   25  11.5  25   22.2   66.6 11/12/2017
20171212   346  34.9  25  15.8  25    0.0  25   8.6  25  28.5   25  13.2  25   23.6   73.6 12/12/2017
20171213   347  39.4  25  16.2  25    0.0  25  10.7  25  29.6   25  11.9  25   16.7   64.7 13/12/2017
20171214   348  37.2  25  27.4  25    0.0  25   8.2  25  14.6   25  12.3  25   19.4   33.7 14/12/2017
20171215   349  34.8  25  20.9  25    0.2  25   5.6  25  23.6   25  17.9  25   32.2   72.5 15/12/2017
20171216   350  36.9  25  19.2  25    0.0  25   8.1  25  27.3   25  17.3  25   27.7   77.8 16/12/2017
20171217   351  38.7  25  20.9  25    0.0  25   9.0  25  24.8   25  18.9  25   27.5   76.5 17/12/2017
20171218   352  39.3  25  23.1  25    0.0  25  10.1  25  21.0   25  17.8  25   25.0   63.0 18/12/2017
20171219   353  39.8  25  26.5  25    0.0  25  10.7  25  21.8   25  16.0  25   21.9   46.2 19/12/2017
20171220   354  27.2  25  20.6  25    0.1  25   6.9  25  20.5   25  11.8  25   32.7   48.7 20/12/2017
20171221   355  31.5  25  14.1  25    0.0  25   8.5  25  31.2   25  14.3  25   30.9   88.9 21/12/2017
20171222   356  33.2  25  14.5  25    0.0  25   7.6  25  25.3   25  11.5  25   22.6   69.7 22/12/2017
20171223   357  37.4  25  15.0  25    0.0  25  10.4  25  23.1   25   9.8  25   15.3   57.5 23/12/2017
20171224   358  38.8  25  18.5  25    0.0  25  10.6  25  26.3   25  11.0  25   15.9   51.7 24/12/2017
20171225   359  31.9  25  13.3  25    0.0  25  10.3  25  25.4   25  10.1  25   21.4   66.2 25/12/2017
20171226   360  33.8  25  17.2  25    0.0  25   9.2  25  29.5   25  14.1  25   26.8   71.9 26/12/2017
20171227   361  35.5  25  19.0  25    0.0  25  10.5  25  30.7   25  15.6  25   27.0   71.0 27/12/2017
20171228   362  38.2  25  23.1  25    0.0  25   8.4  25  21.6   25  16.6  25   24.8   58.8 28/12/2017
20171229   363  35.3  25  24.8  25    0.2  25   5.9  25  12.0   25  19.9  25   34.8   63.6 29/12/2017
20171230   364  28.6  25  20.3  25   18.3  25   8.9  25  24.9   25  16.9  25   43.2   71.0 30/12/2017
20171231   365  30.4  25  14.9  25    0.0  25   8.2  25  29.7   25  15.1  25   34.8   89.2 31/12/2017
20180101     1  32.7  25  14.9  25    0.0  25  10.4  25  30.5   25  16.3  25   33.0   96.3  1/01/2018
20180102     2  30.9  25  15.7  25    0.0  25  12.1  25  30.8   25  14.5  25   32.5   81.3  2/01/2018
20180103     3  30.0  25  15.1  25    0.0  25  10.0  25  27.6   25  11.6  25   27.3   67.6  3/01/2018
20180104     4  34.0  25  13.6  25    0.0  25   8.4  25  29.9   25  14.2  25   26.7   91.2  4/01/2018
20180105     5  37.6  25  17.5  25    0.0  25   9.3  25  29.6   25  14.2  25   21.9   71.0  5/01/2018
20180106     6  43.0  25  21.1  25    0.0  25  13.1  25  30.4   25  13.3  25   15.4   53.2  6/01/2018
20180107     7  45.4  25  21.3  25    0.0  25  14.0  25  25.8   25  12.2  25   12.5   48.2  7/01/2018
20180108     8  37.5  25  25.6  25    1.7  25   7.8  25  13.7   25  18.1  25   28.1   55.2  8/01/2018
20180109     9  32.4  25  21.1  25    5.4  25   9.6  25  24.9   25  23.2  25   47.7   92.8  9/01/2018
20180110    10  33.7  25  13.2  25    0.5  25   8.2  25  23.7   25  12.1  25   23.1   79.8 10/01/2018
20180111    11  38.4  25  20.4  25    0.0  25   8.8  25  22.1   25  18.4  25   27.2   76.8 11/01/2018
20180112    12  43.8  25  25.3  25    0.0  25   9.8  25  20.6   25  18.7  25   20.8   58.0 12/01/2018
20180113    13  26.4  25  18.3  25    4.3  25   8.0  25  17.5   25  16.7  25   48.5   79.4 13/01/2018
20180114    14  26.6  25  11.2  25    0.0  25   8.5  25  27.4   25  10.7  25   30.7   80.5 14/01/2018
20180115    15  31.1  25  13.6  25    0.0  25   9.5  25  24.5   25   9.5  25   21.0   61.0 15/01/2018
20180116    16  32.3  25  15.5  25    0.0  25  10.0  25  28.4   25  10.6  25   21.9   60.2 16/01/2018
