"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -35.15 142.01 (DECIMAL DEGREES), 35 09'S 142 00'E "
" * Elevation: 83 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20151101   305  27.7  25  14.9  25    0.0  25   6.7  25  24.0   25   9.5  25   25.6   56.1  1/11/2015
20151102   306  26.3  25  10.3  25    0.7  25   6.8  25  20.0   25  13.3  25   38.9  100.0  2/11/2015
20151103   307  27.8  25  11.0  25    0.0  25   4.8  25  16.0   25   9.5  25   25.4   72.4  3/11/2015
20151104   308  26.5  25  14.7  25    0.2  25   3.1  25  12.3   25  13.4  25   38.7   80.2  4/11/2015
20151105   309  23.6  25  16.7  25    8.5  25   4.5  25  15.3   25  18.0  25   61.8   94.7  5/11/2015
20151106   310  22.0  25  14.7  25    1.7  25   5.4  25  16.7   25  15.4  25   58.3   92.1  6/11/2015
20151107   311  26.6  25   8.9  25    0.0  25   6.6  25  28.4   25  11.5  25   33.0  100.0  7/11/2015
20151108   312  32.6  25  11.9  25    0.1  25   7.5  25  27.5   25  10.0  25   20.3   71.8  8/11/2015
20151109   313  37.2  25  16.2  25    0.0  25   8.3  25  25.6   25   6.9  25   10.9   37.5  9/11/2015
20151110   314  26.7  25  20.4  25    0.0  25   9.3  25  17.9   25  12.9  25   36.8   53.8 10/11/2015
20151111   315  27.1  25  10.6  25    0.0  25   4.8  25  18.7   25   8.8  25   24.5   68.9 11/11/2015
20151112   316  32.3  25  13.0  25    0.0  25   7.0  25  23.3   25  12.2  25   25.2   81.5 12/11/2015
20151113   317  26.2  25  10.8  25    0.0  25   8.3  25  25.1   25  11.3  25   33.2   87.3 13/11/2015
20151114   318  24.8  25   8.4  25    0.0  25   8.5  25  26.0   25   9.6  25   30.7   87.1 14/11/2015
20151115   319  27.1  25   9.0  25    0.0  25   7.8  25  29.1   25   9.1  25   25.4   79.3 15/11/2015
20151116   320  32.8  25  12.3  25    0.0  25   9.0  25  29.3   25  11.0  25   22.1   76.9 16/11/2015
20151117   321  37.0  25  13.9  25    0.0  25  11.1  25  29.4   25   8.0  25   12.7   50.4 17/11/2015
20151118   322  41.3  25  15.7  25    0.0  25  13.7  25  28.0   25   7.0  25    8.9   39.3 18/11/2015
20151119   323  40.5  25  19.9  25    0.0  25  14.1  25  27.6   25  15.0  25   19.8   64.6 19/11/2015
20151120   324  28.7  25  18.6  25    0.0  25   7.8  25  22.5   25  12.9  25   32.8   60.2 20/11/2015
20151121   325  25.1  25  10.0  25    0.0  25   7.7  25  27.4   25  10.1  25   31.7   82.3 21/11/2015
20151122   326  26.3  25   7.9  25    0.0  25   9.7  25  29.6   25   8.8  25   25.7   82.6 22/11/2015
20151123   327  26.8  25  10.2  25    0.0  25  10.9  25  22.9   25  10.0  25   28.4   80.4 23/11/2015
20151124   328  29.9  25   8.4  25    0.0  25   7.5  25  28.0   25   9.9  25   23.5   89.9 24/11/2015
20151125   329  38.4  25  14.3  25    0.0  25  16.6  25  25.4   25   5.9  25    8.7   36.2 25/11/2015
20151126   330  22.2  25  11.0  25    1.6  25   8.8  25  26.0   25   6.9  25   25.8   52.6 26/11/2015
20151127   331  24.4  25   4.1  25    0.0  25   6.7  25  27.5   25   7.2  25   23.6   88.0 27/11/2015
20151128   332  27.2  25   9.4  25    0.0  25   6.5  25  26.0   25   8.9  25   24.7   75.5 28/11/2015
20151129   333  27.3  25  11.9  25    0.0  25   8.7  25  27.2   25  10.4  25   28.7   74.7 29/11/2015
20151130   334  37.1  25  14.2  25    0.0  25   9.0  25  23.0   25   9.1  25   14.4   56.2 30/11/2015
20151201   335  25.6  25  11.0  25    0.1  25   8.9  25  25.7   25  12.1  25   36.9   92.2  1/12/2015
20151202   336  23.9  25   5.9  25    0.0  25   7.6  25  30.3   25   7.5  25   25.3   80.8  2/12/2015
20151203   337  30.0  25   9.7  25    0.0  25   7.6  25  30.8   25   8.3  25   19.6   69.0  3/12/2015
20151204   338  35.4  25  15.3  25    0.0  25   9.9  25  30.4   25  10.2  25   17.7   58.7  4/12/2015
20151205   339  38.9  25  21.5  25    0.0  25  11.9  25  29.3   25   6.8  25    9.8   26.5  5/12/2015
20151206   340  42.1  25  22.8  25    0.0  25  12.8  25  24.5   25   7.2  25    8.7   26.0  6/12/2015
20151207   341  39.6  25  27.5  25    0.0  25  10.3  25  16.3   25  10.6  25   14.7   28.9  7/12/2015
20151208   342  36.1  25  20.8  25    0.2  25  14.1  25  24.0   25  18.4  25   30.8   74.9  8/12/2015
20151209   343  30.7  25  13.1  25    0.0  25  10.1  25  27.9   25  13.9  25   31.5   92.3  9/12/2015
20151210   344  31.0  25  13.0  25    0.0  25  10.7  25  29.2   25  11.4  25   25.4   76.2 10/12/2015
20151211   345  25.5  25  11.3  25    0.0  25   9.3  25  26.7   25  10.2  25   31.3   76.2 11/12/2015
20151212   346  25.7  25   6.7  25    0.0  25   6.3  25  28.6   25   7.3  25   22.1   74.4 12/12/2015
20151213   347  33.5  25  11.4  25    0.0  25   8.5  25  26.8   25   4.9  25    9.5   36.4 13/12/2015
20151214   348  37.7  25  14.6  25    0.0  25  10.3  25  25.7   25   6.2  25    9.5   37.3 14/12/2015
20151215   349  37.1  25  22.0  25    0.0  25   9.2  25  24.2   25   8.5  25   13.5   32.2 15/12/2015
20151216   350  38.8  25  20.2  25    0.0  25  11.3  25  28.8   25  11.4  25   16.5   48.2 16/12/2015
20151217   351  41.3  25  20.3  25    0.0  25  12.1  25  32.3   25  11.2  25   14.2   47.0 17/12/2015
20151218   352  43.1  25  24.0  25    0.0  25  12.6  25  29.6   25   9.6  25   11.1   32.2 18/12/2015
20151219   353  42.7  25  28.9  25    0.0  25  13.6  25  25.1   25   9.9  25   11.6   24.9 19/12/2015
20151220   354  33.5  25  28.4  25    0.0  25   7.9  25  19.2   25  15.2  25   29.4   39.3 20/12/2015
20151221   355  26.5  25  11.6  25    1.1  25   7.8  25  15.4   25  11.7  25   33.8   85.7 21/12/2015
20151222   356  31.5  25  12.2  25    0.0  25   9.3  25  29.7   25   9.4  25   20.3   66.2 22/12/2015
20151223   357  34.8  25  13.4  25    0.0  25  11.2  25  30.0   25   9.9  25   17.8   64.4 23/12/2015
20151224   358  36.6  25  16.8  25    0.0  25  10.4  25  31.7   25  10.5  25   17.1   54.9 24/12/2015
20151225   359  38.2  25  22.7  25    0.0  25  13.2  25  27.2   25  13.3  25   19.9   48.2 25/12/2015
20151226   360  25.3  25  14.4  25    4.4  25   9.1  25  25.4   25  11.7  25   36.3   71.4 26/12/2015
20151227   361  26.3  25   8.3  25    0.1  25   9.8  25  31.1   25   8.1  25   23.7   74.0 27/12/2015
20151228   362  30.4  25  11.3  25    0.0  25  10.1  25  32.7   25   9.1  25   21.0   68.0 28/12/2015
20151229   363  34.9  25  14.9  25    0.0  25   9.4  25  31.6   25   9.2  25   16.5   54.3 29/12/2015
20151230   364  37.7  25  19.0  25    0.0  25   9.8  25  26.4   25   7.1  25   10.9   32.3 30/12/2015
20151231   365  38.9  25  22.7  25    0.0  25  10.0  25  20.7   25   7.0  25   10.1   25.4 31/12/2015
20160101     1  38.1  25  24.3  25    0.0  25   9.7  25  14.4   25   7.3  25   11.0   24.0  1/01/2016
20160102     2  33.6  25  16.9  25    0.0  25   8.7  25  22.7   25  12.6  25   24.2   65.5  2/01/2016
20160103     3  32.7  25  18.3  25    0.0  25   9.2  25  23.5   25  14.8  25   29.9   70.4  3/01/2016
20160104     4  29.3  25  16.5  25   17.3  25   6.2  25  19.9   25  16.7  25   41.0   89.0  4/01/2016
20160105     5  31.5  25  16.3  25    0.7  25   9.0  25  26.9   25  16.5  25   35.7   89.1  5/01/2016
20160106     6  32.2  25  17.0  25    0.0  25  11.8  25  27.3   25  14.9  25   31.0   76.9  6/01/2016
20160107     7  31.1  25  16.0  25    0.0  25  10.8  25  29.1   25  13.8  25   30.5   75.9  7/01/2016
20160108     8  31.6  25  13.3  25    0.0  25   8.1  25  26.6   25  10.3  25   22.2   67.5  8/01/2016
20160109     9  36.3  25  15.9  25    0.0  25   9.0  25  27.6   25  12.1  25   20.0   67.0  9/01/2016
20160110    10  39.9  25  18.3  25    0.0  25  11.5  25  28.6   25  10.3  25   14.0   49.0 10/01/2016
20160111    11  39.2  25  20.5  25    0.0  25   9.3  25  20.4   25   8.5  25   12.0   35.3 11/01/2016
20160112    12  40.0  25  19.7  25    0.0  25  11.0  25  28.5   25  15.6  25   21.1   68.0 12/01/2016
20160113    13  43.8  25  25.1  25    0.0  25  12.6  25  24.2   25  11.9  25   13.2   37.4 13/01/2016
20160114    14  23.1  25  15.8  25    0.7  25   7.4  25  16.7   25  14.0  25   49.6   78.0 14/01/2016
20160115    15  27.6  25   8.9  25    0.0  25  10.0  25  29.6   25   7.8  25   21.1   68.4 15/01/2016
20160116    16  31.7  25  11.3  25    0.0  25   7.4  25  28.6   25   9.4  25   20.1   70.2 16/01/2016
