"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -30.01 116.47 (DECIMAL DEGREES), 30 00'S 116 28'E "
" * Elevation: 341 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20171101   305  35.8  25  14.1  25    0.0  25  10.1  25  29.2   25  11.6  25   19.7   72.1  1/11/2017
20171102   306  31.9  25  14.4  25    0.0  25   9.6  25  24.6   25  12.2  25   25.8   74.4  2/11/2017
20171103   307  31.4  25  13.2  25    0.0  25   8.7  25  28.4   25  11.5  25   25.0   75.8  3/11/2017
20171104   308  33.3  25  15.0  25    0.0  25  10.3  25  29.9   25  11.2  25   21.9   65.7  4/11/2017
20171105   309  33.9  25  15.6  25    0.0  25  11.7  25  28.4   25   9.2  25   17.4   51.9  5/11/2017
20171106   310  34.4  25  15.3  25    0.0  25  13.0  25  28.6   25   8.6  25   15.8   49.5  6/11/2017
20171107   311  35.1  25  18.2  25    0.0  25   9.2  25  28.1   25   9.6  25   17.0   46.0  7/11/2017
20171108   312  34.7  25  17.6  25    2.3  25   8.0  25  24.0   25  11.6  25   21.0   57.7  8/11/2017
20171109   313  32.5  25  14.7  25    3.3  25   8.5  25  29.3   25  16.9  25   34.6  100.0  9/11/2017
20171110   314  34.1  25  15.2  25    8.8  25   8.7  25  29.6   25  13.9  25   26.0   80.5 10/11/2017
20171111   315  38.7  25  18.3  25    0.0  25  10.3  25  15.4   25  10.3  25   15.0   49.0 11/11/2017
20171112   316  34.8  25  18.1  25    0.0  25   8.1  25  14.9   25  15.7  25   28.2   75.6 12/11/2017
20171113   317  33.4  25  15.8  25    2.5  25   9.5  25  21.7   25  17.9  25   34.8   99.8 13/11/2017
20171114   318  30.9  25  14.4  25    0.0  25  10.8  25  27.5   25  12.9  25   28.9   78.7 14/11/2017
20171115   319  33.2  25  17.3  25    0.0  25  10.8  25  29.7   25  12.6  25   24.8   63.8 15/11/2017
20171116   320  36.8  25  20.7  25    0.0  25   8.2  25  25.2   25  14.2  25   22.9   58.2 16/11/2017
20171117   321  29.3  25  18.1  25    0.1  25   8.8  25  23.5   25  16.4  25   40.2   79.0 17/11/2017
20171118   322  26.0  25  15.4  25    2.3  25   6.3  25  23.2   25  15.5  25   46.1   88.6 18/11/2017
20171119   323  29.6  25  12.3  25    0.0  25   7.7  25  29.7   25  13.5  25   32.6   94.4 19/11/2017
20171120   324  28.7  25  11.6  25    0.0  25   9.0  25  29.9   25  11.7  25   29.7   85.7 20/11/2017
20171121   325  28.8  25  12.8  25    0.0  25  11.6  25  30.3   25  13.1  25   33.1   88.7 21/11/2017
20171122   326  30.1  25  14.1  25    0.0  25   9.8  25  31.8   25   7.3  25   17.1   45.4 22/11/2017
20171123   327  33.8  25  14.2  25    0.0  25  10.9  25  31.1   25   7.4  25   14.1   45.7 23/11/2017
20171124   328  35.8  25  14.7  25    0.0  25   9.3  25  25.3   25   7.6  25   12.9   45.5 24/11/2017
20171125   329  35.6  25  16.3  25    0.0  25  12.3  25  30.5   25  13.3  25   22.9   71.8 25/11/2017
20171126   330  38.6  25  16.4  25    0.0  25  10.5  25  27.4   25  12.5  25   18.3   67.1 26/11/2017
20171127   331  29.7  25  16.6  25    0.0  25   9.7  25  27.8   25  16.9  25   40.5   89.5 27/11/2017
20171128   332  26.7  25  15.1  25    0.0  25   8.0  25  18.8   25  13.6  25   38.8   79.3 28/11/2017
20171129   333  26.5  25  10.4  25    0.0  25   9.7  25  22.5   25  11.1  25   32.1   88.1 29/11/2017
20171130   334  27.2  25  11.5  25    0.0  25   8.9  25  26.9   25  10.9  25   30.2   80.4 30/11/2017
20171201   335  30.5  25  13.2  25    0.0  25  11.8  25  30.0   25  10.7  25   24.5   70.6  1/12/2017
20171202   336  36.3  25  15.0  25    0.0  25  13.1  25  29.8   25   8.2  25   13.6   48.1  2/12/2017
20171203   337  35.4  25  23.5  25    0.0  25   9.4  25  16.5   25   7.9  25   13.7   27.3  3/12/2017
20171204   338  28.1  25  19.0  25    1.1  25   4.3  25  14.4   25  19.5  25   51.3   88.8  4/12/2017
20171205   339  31.7  25  16.0  25    0.0  25   9.6  25  24.1   25  16.4  25   35.1   90.3  5/12/2017
20171206   340  31.0  25  15.8  25    0.0  25  10.3  25  29.4   25  14.1  25   31.4   78.6  6/12/2017
20171207   341  31.7  25  14.9  25    0.0  25  10.5  25  31.1   25  10.8  25   23.1   63.8  7/12/2017
20171208   342  36.6  25  17.2  25    0.0  25  13.5  25  28.9   25   7.4  25   12.1   37.7  8/12/2017
20171209   343  35.0  25  22.3  25    0.0  25   6.5  25  23.9   25  12.4  25   22.1   46.1  9/12/2017
20171210   344  36.1  25  21.1  25    1.2  25   9.0  25  27.1   25  16.5  25   27.6   66.0 10/12/2017
20171211   345  38.1  25  20.1  25    0.0  25  11.8  25  30.9   25  15.8  25   23.7   67.2 11/12/2017
20171212   346  30.6  25  17.9  25    0.0  25  10.9  25  28.6   25  18.8  25   42.8   91.7 12/12/2017
20171213   347  30.7  25  15.0  25    0.0  25   9.8  25  29.6   25  14.3  25   32.4   83.9 13/12/2017
20171214   348  33.6  25  14.7  25    0.0  25  10.5  25  32.6   25  12.3  25   23.6   73.6 14/12/2017
20171215   349  37.5  25  15.2  25    0.0  25  11.1  25  30.6   25  10.5  25   16.3   60.8 15/12/2017
20171216   350  33.1  25  16.8  25    0.0  25  11.4  25  30.3   25  14.6  25   28.9   76.4 16/12/2017
20171217   351  23.2  25  15.3  25    0.4  25   8.2  25  19.4   25  14.2  25   50.0   81.7 17/12/2017
20171218   352  21.4  25  11.8  25    2.9  25   6.8  25  13.3   25  12.9  25   50.6   93.3 18/12/2017
20171219   353  27.0  25  13.0  25    0.8  25   9.3  25  30.0   25  10.6  25   29.7   70.8 19/12/2017
20171220   354  33.0  25  13.5  25    0.0  25  10.5  25  31.7   25  10.6  25   21.1   68.5 20/12/2017
20171221   355  39.7  25  16.7  25    0.0  25  11.9  25  32.6   25   7.9  25   10.9   41.6 21/12/2017
20171222   356  38.8  25  19.7  25    0.0  25  13.3  25  29.2   25   9.7  25   14.0   42.3 22/12/2017
20171223   357  36.1  25  17.6  25    0.0  25  10.9  25  32.8   25  13.5  25   22.6   67.1 23/12/2017
20171224   358  37.7  25  17.7  25    0.0  25  13.5  25  30.7   25  12.6  25   19.3   62.2 24/12/2017
20171225   359  37.4  25  19.3  25    0.0  25  12.5  25  27.3   25  12.0  25   18.7   53.6 25/12/2017
20171226   360  34.1  25  16.0  25    0.0  25  10.6  25  30.8   25  13.3  25   24.9   73.2 26/12/2017
20171227   361  32.7  25  13.6  25    0.0  25  11.0  25  30.0   25  13.9  25   28.1   89.3 27/12/2017
20171228   362  32.4  25  14.7  25    0.0  25  11.1  25  24.4   25  12.7  25   26.1   76.0 28/12/2017
20171229   363  33.6  25  16.4  25    0.0  25  11.0  25  28.3   25  11.5  25   22.1   61.7 29/12/2017
20171230   364  37.8  25  19.6  25    0.0  25  11.3  25  30.6   25  13.7  25   20.9   60.1 30/12/2017
20171231   365  37.8  25  20.7  25    0.0  25  11.3  25  30.9   25  15.7  25   24.0   64.3 31/12/2017
20180101     1  37.2  25  18.6  25    0.0  25  11.7  25  31.0   25  13.1  25   20.6   61.2  1/01/2018
20180102     2  41.2  25  19.3  25    0.0  25  12.9  25  31.1   25  14.3  25   18.2   63.9  2/01/2018
20180103     3  39.7  25  21.8  25    0.0  25  13.3  25  28.2   25  14.1  25   19.4   54.0  3/01/2018
20180104     4  38.8  25  16.1  25    0.0  25  12.8  25  31.4   25  16.5  25   23.9   90.2  4/01/2018
20180105     5  35.9  25  16.8  25    0.0  25  12.5  25  29.5   25  12.4  25   21.0   64.8  5/01/2018
20180106     6  30.6  25  12.9  25    0.0  25  10.8  25  32.2   25   8.2  25   18.7   55.1  6/01/2018
20180107     7  36.1  25  15.7  25    0.0  25  12.2  25  32.4   25   9.8  25   16.4   55.0  7/01/2018
20180108     8  37.0  25  18.4  25    0.0  25  14.1  25  27.9   25  10.7  25   17.0   50.6  8/01/2018
20180109     9  38.0  25  21.2  25    0.1  25  13.6  25  28.0   25  12.4  25   18.7   49.3  9/01/2018
20180110    10  35.2  25  20.2  25    0.0  25  10.2  25  24.5   25  15.2  25   26.7   64.2 10/01/2018
20180111    11  28.1  25  12.7  25    0.0  25  12.1  25  29.2   25  14.6  25   38.4   99.5 11/01/2018
20180112    12  32.0  25  11.9  25    0.0  25  10.8  25  28.0   25   9.7  25   20.4   69.7 12/01/2018
20180113    13  38.3  25  19.1  25    0.0  25  14.4  25  24.8   25  10.4  25   15.4   47.1 13/01/2018
20180114    14  29.1  25  23.9  25    0.4  25   9.2  25  18.0   25  16.7  25   41.5   56.3 14/01/2018
20180115    15  29.7  25  17.4  25   45.7  25   5.7  25  15.8   25  20.5  25   49.2  100.0 15/01/2018
20180116    16  36.7  25  18.9  25    5.0  25   7.3  25  22.3   25  26.3  25   42.6  100.0 16/01/2018
