"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -36.09 146.00 (DECIMAL DEGREES), 36 05'S 145 00'E "
" * Elevation: 140 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20151101   305  27.9  25  16.0  25    9.7  25   4.2  25  10.7   25  19.2  25   51.1  100.0  1/11/2015
20151102   306  26.5  25  15.4  25   20.1  25   5.5  25  24.9   25  19.7  25   56.9  100.0  2/11/2015
20151103   307  26.1  25   9.8  25    0.1  25   4.6  25  21.5   25  13.3  25   39.3  100.0  3/11/2015
20151104   308  28.5  25  12.5  25    0.0  25   3.9  25  15.0   25  17.2  25   44.2  100.0  4/11/2015
20151105   309  21.5  25  16.2  25    6.7  25   2.3  25  11.2   25  18.5  25   72.2  100.0  5/11/2015
20151106   310  25.9  25  14.9  25   21.5  25   3.9  25  13.5   25  19.8  25   59.3  100.0  6/11/2015
20151107   311  21.2  25  10.2  25    0.0  25   5.3  25  27.2   25  11.7  25   46.5   94.1  7/11/2015
20151108   312  26.8  25   6.7  25    0.0  25   4.9  25  25.4   25  10.4  25   29.5  100.0  8/11/2015
20151109   313  31.2  25  10.5  25    0.0  25   5.8  25  26.8   25  14.2  25   31.3  100.0  9/11/2015
20151110   314  31.7  25  13.8  25    0.0  25   6.3  25  18.2   25  18.0  25   38.5  100.0 10/11/2015
20151111   315  29.0  25  13.0  25    0.0  25   4.7  25  16.2   25  16.7  25   41.7  100.0 11/11/2015
20151112   316  29.3  25  16.2  25    0.8  25   4.5  25  16.8   25  20.0  25   49.1  100.0 12/11/2015
20151113   317  26.8  25  13.9  25    1.7  25   6.5  25  23.8   25  17.5  25   49.7  100.0 13/11/2015
20151114   318  26.1  25   9.0  25    0.1  25   7.2  25  24.3   25   9.3  25   27.5   81.1 14/11/2015
20151115   319  26.5  25  10.0  25    0.0  25   6.2  25  27.0   25  10.2  25   29.5   83.1 15/11/2015
20151116   320  28.5  25  11.4  25    0.0  25   6.4  25  28.2   25  10.9  25   28.0   80.9 16/11/2015
20151117   321  33.1  25  12.8  25    0.1  25   7.0  25  25.3   25  12.6  25   24.9   85.3 17/11/2015
20151118   322  34.6  25  11.6  25    0.0  25   8.5  25  27.2   25  12.2  25   22.2   89.4 18/11/2015
20151119   323  38.8  25  19.0  25    0.0  25   9.5  25  26.3   25  12.9  25   18.6   58.7 19/11/2015
20151120   324  33.6  25  17.3  25    0.0  25   8.4  25  21.8   25  14.5  25   27.9   73.5 20/11/2015
20151121   325  25.2  25  11.0  25    0.0  25   6.3  25  26.7   25  10.3  25   32.1   78.5 21/11/2015
20151122   326  27.8  25   7.8  25    0.0  25   6.9  25  30.5   25  11.4  25   30.5  100.0 22/11/2015
20151123   327  25.7  25  10.4  25    0.0  25   7.7  25  26.6   25  11.0  25   33.3   87.3 23/11/2015
20151124   328  29.1  25   9.0  25    0.0  25   7.6  25  29.7   25  11.2  25   27.8   97.6 24/11/2015
20151125   329  34.7  25   8.8  25    0.0  25  12.9  25  23.8   25   8.7  25   15.7   76.9 25/11/2015
20151126   330  22.1  25  15.4  25    0.0  25   8.8  25  25.2   25   9.6  25   36.1   54.9 26/11/2015
20151127   331  22.6  25   3.8  25    0.0  25   6.1  25  24.5   25   6.9  25   25.2   86.1 27/11/2015
20151128   332  27.5  25   7.4  25    0.0  25   6.3  25  28.2   25   9.5  25   25.9   92.3 28/11/2015
20151129   333  25.8  25  11.1  25    0.0  25   5.1  25  23.7   25  12.9  25   38.8   97.7 29/11/2015
20151130   334  32.6  25   7.8  25    0.0  25   8.0  25  27.0   25  11.5  25   23.4  100.0 30/11/2015
20151201   335  27.4  25  18.3  25    0.0  25   8.7  25  25.2   25  13.8  25   37.8   65.7  1/12/2015
20151202   336  22.6  25   8.2  25    0.4  25   7.1  25  31.1   25   7.3  25   26.6   67.2  2/12/2015
20151203   337  30.0  25   7.5  25    0.0  25   6.9  25  29.5   25   8.0  25   18.9   77.2  3/12/2015
20151204   338  32.6  25  12.3  25    0.0  25   7.5  25  30.6   25  12.0  25   24.4   83.9  4/12/2015
20151205   339  35.1  25  13.1  25    0.0  25   8.0  25  27.7   25  11.5  25   20.3   76.3  5/12/2015
20151206   340  37.0  25  16.0  25    0.0  25   6.8  25  22.0   25  10.5  25   16.7   57.8  6/12/2015
20151207   341  34.8  25  22.0  25    0.0  25   6.1  25  12.5   25  14.4  25   25.9   54.5  7/12/2015
20151208   342  32.7  25  20.3  25    2.7  25   6.0  25  17.6   25  21.3  25   43.1   89.5  8/12/2015
20151209   343  30.7  25  16.7  25    1.0  25   9.0  25  29.4   25  13.8  25   31.2   72.6  9/12/2015
20151210   344  32.0  25  13.2  25    0.0  25   8.7  25  27.5   25  14.7  25   30.9   96.9 10/12/2015
20151211   345  26.8  25  13.8  25    0.0  25   8.5  25  26.1   25  10.7  25   30.4   67.9 11/12/2015
20151212   346  24.6  25   7.8  25    0.0  25   6.9  25  29.3   25   7.4  25   23.9   70.0 12/12/2015
20151213   347  29.6  25   7.2  25    0.0  25   6.3  25  25.1   25   9.9  25   23.9   97.5 13/12/2015
20151214   348  36.1  25  10.6  25    0.0  25   9.2  25  29.8   25   8.7  25   14.6   68.1 14/12/2015
20151215   349  34.3  25  14.6  25    0.0  25   6.8  25  21.7   25  12.4  25   22.9   74.7 15/12/2015
20151216   350  35.2  25  14.7  25    0.0  25   8.9  25  27.3   25  13.1  25   23.0   78.4 16/12/2015
20151217   351  35.1  25  18.5  25    0.0  25   8.8  25  31.3   25  12.3  25   21.8   57.8 17/12/2015
20151218   352  38.4  25  16.9  25    0.0  25  11.0  25  29.5   25  12.2  25   18.0   63.4 18/12/2015
20151219   353  41.0  25  22.8  25    0.0  25  12.8  25  27.3   25  13.4  25   17.2   48.3 19/12/2015
20151220   354  42.0  25  24.6  25    0.0  25  11.6  25  23.4   25   9.8  25   11.9   31.7 20/12/2015
20151221   355  27.6  25  15.4  25    8.2  25   6.8  25  16.8   25  13.5  25   36.6   77.2 21/12/2015
20151222   356  31.5  25  13.6  25    0.0  25   7.0  25  26.6   25  15.8  25   34.2  100.0 22/12/2015
20151223   357  31.2  25  16.6  25    4.3  25   7.0  25  25.8   25  17.1  25   37.6   90.6 23/12/2015
20151224   358  32.4  25  16.2  25    0.1  25   9.3  25  29.7   25  14.5  25   29.8   78.8 24/12/2015
20151225   359  32.9  25  17.8  25    0.3  25  10.1  25  29.8   25  12.3  25   24.6   60.4 25/12/2015
20151226   360  22.9  25  18.5  25   10.7  25   6.0  25  17.7   25  22.1  25   79.2  100.0 26/12/2015
20151227   361  25.1  25   9.7  25    3.9  25   7.6  25  28.6   25   9.0  25   28.3   74.8 27/12/2015
20151228   362  28.5  25   9.5  25    0.0  25   6.5  25  29.7   25  11.4  25   29.3   96.1 28/12/2015
20151229   363  33.0  25  12.9  25    0.0  25   8.3  25  31.6   25  13.3  25   26.4   89.4 29/12/2015
20151230   364  35.9  25  13.7  25    0.0  25   8.3  25  28.7   25  13.2  25   22.3   84.3 30/12/2015
20151231   365  38.3  25  17.4  25    0.0  25   8.1  25  25.5   25  13.1  25   19.5   66.0 31/12/2015
20160101     1  38.2  25  20.8  25    0.0  25   7.6  25  19.7   25  14.7  25   21.9   59.9  1/01/2016
20160102     2  35.0  25  21.0  25    0.0  25   7.3  25  16.7   25  15.8  25   28.1   63.6  2/01/2016
20160103     3  28.1  25  18.0  25    6.5  25   5.1  25  14.1   25  18.7  25   49.2   90.7  3/01/2016
20160104     4  25.3  25  15.7  25    0.3  25   4.6  25   9.8   25  16.7  25   51.8   93.7  4/01/2016
20160105     5  24.1  25  15.9  25    2.2  25   2.6  25  10.3   25  17.7  25   59.0   98.0  5/01/2016
20160106     6  29.8  25  14.9  25    0.6  25   6.6  25  19.3   25  18.3  25   43.6  100.0  6/01/2016
20160107     7  30.6  25  13.3  25    2.5  25   8.1  25  27.3   25  13.5  25   30.7   88.4  7/01/2016
20160108     8  32.5  25  14.1  25    0.0  25   7.7  25  26.0   25  13.2  25   27.0   82.1  8/01/2016
20160109     9  35.6  25  14.8  25    0.0  25   8.4  25  26.9   25  16.5  25   28.4   98.1  9/01/2016
20160110    10  38.0  25  15.7  25    0.0  25   8.5  25  29.2   25  16.1  25   24.3   90.3 10/01/2016
20160111    11  40.3  25  17.1  25    0.0  25   8.5  25  21.2   25  13.1  25   17.5   67.2 11/01/2016
20160112    12  38.2  25  19.4  25    0.0  25   8.7  25  27.8   25  16.0  25   23.9   71.1 12/01/2016
20160113    13  44.1  25  21.2  25    0.0  25  10.4  25  27.7   25  16.4  25   17.9   65.2 13/01/2016
20160114    14  26.8  25  22.9  25    0.2  25   5.4  25  14.1   25  17.3  25   49.1   62.0 14/01/2016
20160115    15  27.1  25   8.7  25    0.0  25   8.1  25  28.0   25   7.5  25   20.9   66.7 15/01/2016
20160116    16  30.1  25   9.5  25    0.0  25   7.2  25  29.0   25   9.2  25   21.6   77.5 16/01/2016
