"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -35.14 146.79 (DECIMAL DEGREES), 35 09'S 146 48'E "
" * Elevation: 200 m "
" * Extracted from SILO on 20210618 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20191101   305  35.4  25  13.6  25    0.0  25   8.2  25  24.0   25   9.4  25   16.4   60.4  1/11/2019
20191102   306  34.1  25  24.4  25    0.0  25   5.7  25  18.3   25   9.1  25   17.0   29.8  2/11/2019
20191103   307  22.6  25  16.6  25   10.1  25   1.1  25   8.6   25  19.3  25   70.4  100.0  3/11/2019
20191104   308  21.5  25  12.1  25   15.8  25   8.3  25  23.3   25  14.3  25   55.8  100.0  4/11/2019
20191105   309  20.4  25   7.1  25    1.8  25   6.1  25  26.8   25   9.9  25   41.3   98.2  5/11/2019
20191106   310  27.7  25   6.8  25    0.0  25   7.9  25  19.0   25   8.8  25   23.7   89.1  6/11/2019
20191107   311  22.4  25  10.4  25    0.0  25   7.7  25  23.4   25   9.5  25   35.1   75.4  7/11/2019
20191108   312  18.6  25  11.6  25    0.0  25   4.5  25  13.4   25  11.0  25   51.4   80.6  8/11/2019
20191109   313  18.6  25   4.6  25    1.4  25   4.9  25  24.3   25   7.9  25   36.9   93.2  9/11/2019
20191110   314  23.5  25   8.5  25    0.0  25   4.6  25  25.2   25   9.5  25   32.8   85.7 10/11/2019
20191111   315  29.1  25   8.4  25    0.3  25   8.4  25  27.1   25  10.4  25   25.8   94.4 11/11/2019
20191112   316  25.9  25  14.7  25    0.0  25  10.5  25  23.5   25   5.4  25   16.2   32.3 12/11/2019
20191113   317  21.7  25   6.7  25    0.0  25   6.9  25  31.7   25   7.7  25   29.7   78.5 13/11/2019
20191114   318  25.2  25   7.9  25    0.0  25   5.6  25  28.7   25  11.1  25   34.6  100.0 14/11/2019
20191115   319  24.9  25   8.5  25    0.0  25   8.4  25  25.1   25   9.9  25   31.4   89.3 15/11/2019
20191116   320  23.3  25   9.7  25    0.0  25   6.3  25  23.2   25   7.6  25   26.6   63.2 16/11/2019
20191117   321  25.0  25   9.1  25    0.0  25   6.6  25  25.7   25   8.4  25   26.5   72.7 17/11/2019
20191118   322  29.2  25   7.5  25    0.0  25   8.9  25  28.3   25   8.2  25   20.2   79.1 18/11/2019
20191119   323  35.2  25  11.6  25    0.0  25  10.8  25  28.0   25   7.6  25   13.4   55.7 19/11/2019
20191120   324  36.1  25  11.8  25    0.0  25   9.7  25  29.7   25   9.2  25   15.4   66.5 20/11/2019
20191121   325  41.3  25  20.5  25    0.0  25  14.9  25  23.6   25  11.0  25   13.9   45.6 21/11/2019
20191122   326  31.7  25  15.9  25    0.0  25   7.5  25  18.7   25  10.9  25   23.3   60.4 22/11/2019
20191123   327  30.4  25  11.9  25    0.0  25   9.6  25  25.7   25   9.5  25   21.9   68.2 23/11/2019
20191124   328  31.5  25  10.9  25    0.0  25   8.1  25  28.4   25  11.6  25   25.1   89.0 24/11/2019
20191125   329  35.1  25  11.3  25    0.0  25  11.6  25  26.9   25   6.9  25   12.2   51.6 25/11/2019
20191126   330  20.4  25  14.8  25    0.0  25   9.0  25  19.9   25  11.4  25   47.6   67.8 26/11/2019
20191127   331  26.4  25   5.5  25    0.1  25   7.9  25  31.3   25   7.1  25   20.6   78.7 27/11/2019
20191128   332  32.4  25   7.2  25    0.0  25   8.7  25  29.0   25   6.1  25   12.5   60.1 28/11/2019
20191129   333  36.4  25  13.6  25    0.0  25  11.6  25  25.5   25   6.4  25   10.5   41.1 29/11/2019
20191130   334  24.7  25  17.2  25    0.0  25   6.5  25  24.7   25  10.6  25   34.1   54.0 30/11/2019
20191201   335  18.8  25   7.6  25    0.0  25   4.1  25  14.6   25   7.2  25   33.2   69.0  1/12/2019
20191202   336  18.5  25  10.1  25    4.7  25   6.7  25  14.6   25  10.6  25   49.8   85.8  2/12/2019
20191203   337  23.3  25   7.1  25    1.2  25   7.1  25  22.9   25   8.7  25   30.4   86.3  3/12/2019
20191204   338  24.7  25  10.8  25    0.0  25   7.7  25  27.1   25   8.7  25   28.0   67.2  4/12/2019
20191205   339  30.0  25   9.4  25    0.0  25  11.3  25  29.0   25   9.1  25   21.4   77.2  5/12/2019
20191206   340  27.7  25  12.5  25    0.0  25   8.2  25  24.5   25  10.5  25   28.3   72.5  6/12/2019
20191207   341  29.1  25   8.9  25    0.0  25   9.2  25  23.7   25   8.1  25   20.1   71.1  7/12/2019
20191208   342  33.7  25   9.6  25    0.0  25   8.1  25  23.1   25   8.7  25   16.6   72.8  8/12/2019
20191209   343  38.2  25  14.9  25    0.0  25  10.3  25  25.4   25  14.1  25   21.1   83.3  9/12/2019
20191210   344  37.2  25  16.8  25    0.0  25  12.6  25  25.8   25  10.1  25   15.9   52.8 10/12/2019
20191211   345  32.5  25  10.8  25    0.0  25  12.3  25  22.8   25   9.4  25   19.2   72.6 11/12/2019
20191212   346  29.9  25  12.2  25    0.0  25   8.7  25  28.9   25  10.6  25   25.1   74.6 12/12/2019
20191213   347  28.5  25  10.1  25    0.0  25   8.8  25  21.8   25   8.2  25   21.1   66.4 13/12/2019
20191214   348  29.6  25  14.4  25    0.0  25   9.4  25  25.4   25  12.0  25   28.9   73.2 14/12/2019
20191215   349  32.8  25  12.4  25    0.0  25   9.8  25  18.9   25  10.5  25   21.1   73.0 15/12/2019
20191216   350  33.5  25  12.7  25    0.0  25  10.3  25  26.6   25   7.3  25   14.1   49.7 16/12/2019
20191217   351  36.0  25  15.1  25    0.0  25   9.3  25  24.1   25  12.4  25   20.9   72.3 17/12/2019
20191218   352  39.3  25  19.8  25    0.0  25   9.1  25  27.2   25  11.1  25   15.6   48.1 18/12/2019
20191219   353  43.4  25  20.2  25    0.0  25  13.0  25  28.7   25  10.0  25   11.3   42.3 19/12/2019
20191220   354  44.0  25  21.6  25    0.0  25  12.5  25  18.2   25   8.6  25    9.4   33.3 20/12/2019
20191221   355  41.7  25  23.7  25    0.0  25  13.4  25  22.7   25  10.1  25   12.5   34.5 21/12/2019
20191222   356  34.2  25  14.3  25    0.0  25   9.0  25  17.2   25   8.7  25   16.2   53.4 22/12/2019
20191223   357  34.8  25  17.0  25    0.0  25   8.5  25  22.3   25   9.7  25   17.4   50.1 23/12/2019
20191224   358  36.5  25  17.2  25    0.0  25   8.6  25  28.2   25  10.9  25   17.8   55.6 24/12/2019
20191225   359  35.8  25  18.1  25    0.0  25   9.0  25  27.9   25  15.7  25   26.7   75.6 25/12/2019
20191226   360  38.5  25  20.3  25    0.0  25  11.5  25  28.9   25  14.9  25   21.9   62.6 26/12/2019
20191227   361  41.4  25  21.6  25    0.0  25   9.3  25  26.5   25  13.7  25   17.2   53.1 27/12/2019
20191228   362  41.4  25  26.6  25    0.7  25   8.6  25  17.3   25  10.4  25   13.1   29.9 28/12/2019
20191229   363  39.4  25  24.7  25    0.0  25   9.8  25  20.9   25  13.6  25   19.0   43.7 29/12/2019
20191230   364  43.3  25  21.9  25    0.0  25  18.3  25  22.1   25   8.4  25    9.6   32.0 30/12/2019
20191231   365  35.1  25  29.7  25    0.0  25  10.4  25  26.0   25   7.4  25   13.1   17.7 31/12/2019
20200101     1  34.3  25  11.8  25    0.0  25  10.3  25  23.7   25   8.9  25   16.5   64.3  1/01/2020
20200102     2  36.4  25  13.3  25    0.0  25   8.8  25  25.3   25  11.1  25   18.3   72.7  2/01/2020
20200103     3  39.9  25  17.0  25    0.0  25  10.3  25  20.4   25  15.3  25   20.9   79.0  3/01/2020
20200104     4  47.5  25  22.0  25    0.0  25  13.5  25  28.3   25  10.7  25    9.8   40.5  4/01/2020
20200105     5  25.0  25  19.7  25    0.2  25   4.7  25  18.6   25   8.4  25   26.5   36.6  5/01/2020
20200106     6  26.0  25  17.8  25    0.0  25   3.3  25  13.7   25  13.2  25   39.3   64.8  6/01/2020
20200107     7  34.9  25  16.9  25    0.9  25   8.0  25  24.6   25  17.9  25   32.0   93.0  7/01/2020
20200108     8  37.6  25  16.6  25    0.0  25   9.7  25  29.6   25  15.7  25   24.2   83.2  8/01/2020
20200109     9  38.2  25  20.5  25    0.0  25  12.7  25  22.8   25  15.4  25   23.0   63.9  9/01/2020
20200110    10  43.9  25  22.3  25    0.0  25  10.0  25  23.7   25  18.6  25   20.5   69.1 10/01/2020
20200111    11  29.8  25  13.6  25    0.0  25  10.3  25  23.9   25   9.8  25   23.4   63.0 11/01/2020
20200112    12  31.1  25  11.8  25    0.0  25   6.2  25  25.4   25  10.7  25   23.7   77.4 12/01/2020
20200113    13  33.4  25  17.0  25    0.0  25  10.1  25  23.5   25  11.8  25   22.9   60.9 13/01/2020
20200114    14  36.4  25  20.6  25    0.0  25   8.9  25  22.9   25  13.6  25   22.4   56.1 14/01/2020
20200115    15  30.5  25  21.4  25    3.1  25   5.5  25  12.4   25  18.9  25   43.3   74.2 15/01/2020
20200116    16  35.8  25  20.5  25    1.1  25   8.2  25  25.4   25  18.0  25   30.6   74.7 16/01/2020
