"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -22.99 148.13 (DECIMAL DEGREES), 22 59'S 148 07'E "
" * Elevation: 258 m "
" * Extracted from SILO on 20210618 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20191101   305  31.6  25  18.5  25    2.7  25   7.0  25  22.2   25  18.0  25   38.7   84.6  1/11/2019
20191102   306  32.7  25  17.8  25    0.0  25   7.7  25  22.2   25  17.8  25   36.0   87.4  2/11/2019
20191103   307  34.4  25  17.8  25    0.0  25   6.0  25  24.4   25  18.0  25   33.1   88.4  3/11/2019
20191104   308  33.4  25  20.9  25    0.0  25   7.5  25  21.4   25  19.3  25   37.5   78.1  4/11/2019
20191105   309  34.5  25  21.2  25    1.2  25  10.2  25  26.2   25  15.1  25   27.6   60.0  5/11/2019
20191106   310  32.0  25  15.8  25    0.0  25   8.3  25  29.6   25   4.9  25   10.3   27.3  6/11/2019
20191107   311  35.3  25  12.9  25    0.0  25   6.7  25  29.8   25  13.6  25   23.8   91.5  7/11/2019
20191108   312  37.3  25  16.4  25    0.0  25   8.4  25  29.2   25  12.5  25   19.6   67.1  8/11/2019
20191109   313  34.7  25  16.2  25    0.0  25  10.5  25  28.6   25   6.5  25   11.8   35.3  9/11/2019
20191110   314  33.5  25  17.6  25    0.0  25   9.3  25  30.9   25   3.1  25    6.0   15.4 10/11/2019
20191111   315  35.8  25  13.0  25    0.0  25   8.6  25  28.0   25   8.4  25   14.3   56.1 11/11/2019
20191112   316  36.1  25  17.5  25    0.0  25   8.6  25  28.4   25  14.6  25   24.4   73.0 12/11/2019
20191113   317  37.5  25  18.9  25    0.0  25   9.3  25  29.7   25  15.4  25   23.9   70.6 13/11/2019
20191114   318  36.6  25  21.6  25    0.0  25   8.8  25  29.6   25   9.0  25   14.7   34.9 14/11/2019
20191115   319  36.7  25  20.2  25    0.0  25   8.0  25  26.3   25  18.2  25   29.5   76.9 15/11/2019
20191116   320  38.1  25  21.6  25    3.2  25   9.8  25  27.2   25  17.6  25   26.4   68.2 16/11/2019
20191117   321  39.4  25  21.0  25    0.0  25   8.0  25  25.5   25  15.1  25   21.1   60.7 17/11/2019
20191118   322  38.2  25  19.7  25    0.0  25   9.3  25  26.3   25  10.8  25   16.1   47.1 18/11/2019
20191119   323  37.2  25  22.9  25    0.0  25   8.7  25  26.7   25  19.3  25   30.4   69.1 19/11/2019
20191120   324  37.7  25  21.6  25    0.0  25   9.7  25  29.7   25  16.6  25   25.5   64.4 20/11/2019
20191121   325  35.7  25  20.7  25    0.0  25  10.8  25  27.2   25  18.9  25   32.3   77.4 21/11/2019
20191122   326  34.1  25  18.3  25    0.0  25   9.4  25  27.5   25  16.4  25   30.7   78.0 22/11/2019
20191123   327  34.6  25  19.0  25    0.0  25   8.9  25  28.1   25  15.6  25   28.4   71.0 23/11/2019
20191124   328  34.6  25  19.9  25    0.0  25   6.7  25  26.7   25  17.3  25   31.5   74.5 24/11/2019
20191125   329  34.2  25  21.1  25    0.0  25   8.6  25  23.7   25  19.1  25   35.5   76.4 25/11/2019
20191126   330  35.7  25  20.2  25    0.0  25   7.8  25  24.1   25  17.5  25   29.9   74.0 26/11/2019
20191127   331  36.4  25  21.5  25    0.0  25   8.5  25  28.2   25  18.7  25   30.8   73.0 27/11/2019
20191128   332  36.5  25  21.3  25   13.7  25  10.6  25  26.5   25  19.8  25   32.4   78.2 28/11/2019
20191129   333  36.6  25  19.8  25    0.0  25   9.6  25  24.5   25  17.2  25   28.0   74.5 29/11/2019
20191130   334  36.0  25  18.7  25    0.0  25   9.5  25  25.4   25  17.8  25   30.0   82.6 30/11/2019
20191201   335  37.3  25  20.4  25    0.0  25   6.8  25  20.6   25  18.1  25   28.4   75.6  1/12/2019
20191202   336  37.0  25  22.9  25    0.0  25   8.8  25  26.0   25   8.9  25   14.2   31.9  2/12/2019
20191203   337  38.0  25  18.2  25    0.0  25  10.6  25  28.8   25   8.3  25   12.5   39.7  3/12/2019
20191204   338  38.2  25  20.9  25    0.0  25  11.3  25  31.1   25   7.8  25   11.6   31.6  4/12/2019
20191205   339  38.9  25  20.9  25    0.0  25   9.1  25  28.5   25  15.2  25   21.9   61.5  5/12/2019
20191206   340  39.9  25  23.3  25    0.0  25   9.4  25  29.0   25  20.9  25   28.5   73.1  6/12/2019
20191207   341  40.6  25  21.9  25    0.3  25  10.6  25  28.2   25  17.5  25   23.0   66.6  7/12/2019
20191208   342  39.3  25  23.3  25    0.0  25  10.1  25  28.7   25  18.6  25   26.2   65.0  8/12/2019
20191209   343  37.5  25  21.3  25    0.0  25  10.9  25  29.5   25  18.9  25   29.3   74.6  9/12/2019
20191210   344  37.8  25  19.5  25    0.0  25   9.4  25  30.1   25  17.4  25   26.5   76.8 10/12/2019
20191211   345  38.7  25  19.5  25    0.3  25  10.1  25  28.6   25  18.9  25   27.5   83.4 11/12/2019
20191212   346  39.3  25  22.3  25    0.0  25  10.1  25  28.3   25  18.3  25   25.8   68.0 12/12/2019
20191213   347  40.5  25  23.4  25    0.0  25   9.7  25  26.2   25  18.7  25   24.7   65.0 13/12/2019
20191214   348  39.7  25  24.8  25    0.0  25   8.5  25  14.4   25  20.6  25   28.4   65.8 14/12/2019
20191215   349  38.6  25  21.9  25    0.0  25   8.5  25  26.3   25  20.5  25   30.0   78.0 15/12/2019
20191216   350  40.7  25  24.1  25    0.0  25  11.1  25  29.1   25  20.3  25   26.5   67.6 16/12/2019
20191217   351  39.3  25  23.8  25    0.0  25  10.2  25  19.8   25  22.4  25   31.5   76.0 17/12/2019
20191218   352  35.8  25  23.6  25    0.0  25  10.7  25  25.9   25  17.8  25   30.3   61.1 18/12/2019
20191219   353  35.6  25  20.6  25    0.0  25   9.6  25  25.6   25  15.9  25   27.4   65.6 19/12/2019
20191220   354  36.9  25  20.2  25    0.0  25  10.4  25  30.5   25  17.8  25   28.5   75.2 20/12/2019
20191221   355  37.5  25  20.3  25    0.0  25   8.7  25  26.2   25  17.4  25   27.0   73.1 21/12/2019
20191222   356  39.3  25  19.9  25    0.0  25   9.6  25  29.0   25  18.4  25   25.9   79.2 22/12/2019
20191223   357  36.3  25  22.2  25    0.0  25   9.5  25  25.9   25  19.9  25   32.9   74.4 23/12/2019
20191224   358  39.4  25  22.0  25    0.0  25   8.8  25  28.3   25  19.2  25   26.9   72.7 24/12/2019
20191225   359  41.1  25  23.5  25    0.1  25   9.8  25  21.1   25  21.0  25   26.9   72.6 25/12/2019
20191226   360  35.6  25  23.5  25    0.5  25   9.5  25  22.3   25  20.0  25   34.4   69.1 26/12/2019
20191227   361  35.0  25  21.8  25    0.0  25   9.2  25  22.3   25  16.6  25   29.5   63.6 27/12/2019
20191228   362  32.3  25  22.3  25    0.0  25   9.0  25  21.2   25  18.3  25   37.8   68.0 28/12/2019
20191229   363  34.0  25  22.7  25    0.0  25   8.4  25  19.8   25  18.8  25   35.3   68.2 29/12/2019
20191230   364  35.0  25  20.3  25    0.0  25   8.6  25  21.3   25  18.6  25   33.1   78.1 30/12/2019
20191231   365  37.2  25  20.1  25    0.0  25   9.3  25  25.0   25  18.7  25   29.5   79.5 31/12/2019
20200101     1  37.8  25  22.3  25    0.0  25   9.6  25  26.1   25  20.8  25   31.7   77.3  1/01/2020
20200102     2  38.0  25  22.6  25    0.0  25   9.8  25  25.5   25  21.7  25   32.7   79.2  2/01/2020
20200103     3  37.3  25  23.4  25    0.0  25   9.4  25  27.2   25  20.8  25   32.6   72.3  3/01/2020
20200104     4  36.4  25  20.6  25    0.0  25  10.3  25  27.2   25  17.8  25   29.3   73.4  4/01/2020
20200105     5  35.2  25  19.9  25    0.0  25   8.5  25  26.3   25  17.8  25   31.3   76.6  5/01/2020
20200106     6  32.6  25  21.3  25    0.3  25   9.5  25  10.7   25  22.6  25   45.9   89.3  6/01/2020
20200107     7  34.5  25  22.7  25    0.9  25   6.8  25  24.3   25  22.8  25   41.7   82.7  7/01/2020
20200108     8  35.9  25  20.8  25    0.0  25  10.0  25  29.0   25  20.1  25   34.0   81.9  8/01/2020
20200109     9  37.6  25  20.6  25    0.0  25  11.4  25  23.9   25  21.6  25   33.3   89.1  9/01/2020
20200110    10  36.0  25  21.4  25    0.0  25   9.9  25  28.9   25  20.0  25   33.7   78.5 10/01/2020
20200111    11  38.3  25  21.3  25    0.0  25   6.8  25  28.0   25  21.5  25   31.9   84.9 11/01/2020
20200112    12  35.9  25  25.8  25    0.0  25   7.3  25  18.6   25  22.0  25   37.2   66.2 12/01/2020
20200113    13  35.8  25  23.3  25    0.0  25   9.1  25  25.7   25  22.1  25   37.6   77.3 13/01/2020
20200114    14  36.8  25  23.0  25    0.0  25   8.2  25  26.2   25  22.0  25   35.4   78.3 14/01/2020
20200115    15  37.2  25  23.3  25    0.0  25   7.0  25  21.2   25  21.6  25   34.0   75.5 15/01/2020
20200116    16  36.3  25  23.4  25    0.0  25   7.6  25  23.6   25  23.4  25   38.7   81.3 16/01/2020
