"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -29.81 115.98 (DECIMAL DEGREES), 29 48'S 115 59'E "
" * Elevation: 287 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20151101   305  25.8  25  14.7  25    0.0  25   5.4  25  16.0   25  12.8  25   38.5   76.6  1/11/2015
20151102   306  24.2  25  13.3  25    0.5  25   6.7  25  19.4   25  15.6  25   51.7  100.0  2/11/2015
20151103   307  28.6  25  11.7  25    1.4  25   7.4  25  29.3   25  15.4  25   39.4  100.0  3/11/2015
20151104   308  32.6  25  12.4  25    0.0  25   7.1  25  28.9   25  14.1  25   28.7   98.0  4/11/2015
20151105   309  26.9  25  13.0  25    0.0  25   7.2  25  22.8   25  13.2  25   37.2   88.2  5/11/2015
20151106   310  25.1  25  14.6  25    0.0  25   6.6  25  18.7   25  15.2  25   47.7   91.5  6/11/2015
20151107   311  23.1  25  15.4  25   14.0  25   5.0  25  16.4   25  15.1  25   53.4   86.4  7/11/2015
20151108   312  28.6  25  14.2  25    0.0  25   7.5  25  26.6   25  15.8  25   40.4   97.6  8/11/2015
20151109   313  32.4  25  14.9  25    0.0  25   8.2  25  28.7   25  16.9  25   34.7   99.8  9/11/2015
20151110   314  30.9  25  16.8  25    0.0  25   8.8  25  28.0   25  17.2  25   38.5   90.0 10/11/2015
20151111   315  36.1  25  16.2  25    0.0  25   9.8  25  30.1   25  16.3  25   27.3   88.6 11/11/2015
20151112   316  38.4  25  16.7  25    0.0  25  11.7  25  24.8   25  16.2  25   23.9   85.3 12/11/2015
20151113   317  38.7  25  25.3  25    0.0  25  12.4  25  27.8   25  16.6  25   24.1   51.5 13/11/2015
20151114   318  39.1  25  23.3  25    0.0  25  11.1  25  28.3   25  11.7  25   16.6   40.9 14/11/2015
20151115   319  37.9  25  19.1  25    0.3  25  10.3  25  29.5   25  15.8  25   24.0   71.5 15/11/2015
20151116   320  36.4  25  16.5  25    0.0  25  12.1  25  30.1   25  12.2  25   20.1   65.0 16/11/2015
20151117   321  27.3  25  17.3  25    0.0  25   9.5  25  23.1   25  17.9  25   49.3   90.7 17/11/2015
20151118   322  24.5  25  14.3  25    0.0  25   7.6  25  24.3   25  12.4  25   40.3   76.1 18/11/2015
20151119   323  25.5  25  11.0  25    0.0  25   9.9  25  29.2   25  10.9  25   33.4   83.1 19/11/2015
20151120   324  30.8  25  11.7  25    0.0  25  13.3  25  30.6   25  10.3  25   23.2   75.0 20/11/2015
20151121   325  36.6  25  16.0  25    0.0  25  13.3  25  30.4   25   7.7  25   12.5   42.4 21/11/2015
20151122   326  38.3  25  21.5  25    0.0  25  10.3  25  28.0   25   6.5  25    9.7   25.4 22/11/2015
20151123   327  33.1  25  17.6  25    0.0  25   6.5  25  21.5   25  18.0  25   35.6   89.5 23/11/2015
20151124   328  30.3  25  15.9  25    0.1  25   9.5  25  27.3   25  16.4  25   38.0   90.8 24/11/2015
20151125   329  29.7  25  14.9  25    0.0  25  10.2  25  30.3   25  10.8  25   25.9   63.8 25/11/2015
20151126   330  33.9  25  15.1  25    0.0  25   9.4  25  26.1   25  13.1  25   24.8   76.4 26/11/2015
20151127   331  35.7  25  18.6  25    0.0  25   9.2  25  30.3   25  17.9  25   30.6   83.6 27/11/2015
20151128   332  31.4  25  16.0  25    0.0  25   8.5  25  27.9   25  16.2  25   35.2   89.2 28/11/2015
20151129   333  29.0  25  15.5  25    0.0  25  10.0  25  24.2   25  15.0  25   37.5   85.2 29/11/2015
20151130   334  30.0  25  13.5  25    0.0  25  11.1  25  32.1   25  13.2  25   31.1   85.4 30/11/2015
20151201   335  31.8  25  14.5  25    0.0  25  11.5  25  32.5   25  11.9  25   25.3   72.1  1/12/2015
20151202   336  31.6  25  20.9  25    0.0  25   9.3  25  23.4   25  11.1  25   23.9   44.9  2/12/2015
20151203   337  34.1  25  18.7  25    0.0  25   9.7  25  25.4   25  18.1  25   33.8   84.0  3/12/2015
20151204   338  25.3  25  15.5  25    0.0  25   8.0  25  18.6   25  15.3  25   47.5   86.9  4/12/2015
20151205   339  21.4  25  13.1  25    0.5  25   6.8  25  20.6   25  11.5  25   45.1   76.3  5/12/2015
20151206   340  24.7  25   9.5  25    0.0  25   6.4  25  18.0   25  11.2  25   36.0   94.4  6/12/2015
20151207   341  27.1  25  15.6  25    0.5  25   8.8  25  26.1   25  16.3  25   45.5   92.0  7/12/2015
20151208   342  29.1  25  10.0  25    0.0  25   8.8  25  30.8   25  12.5  25   31.0  100.0  8/12/2015
20151209   343  31.2  25  13.5  25    0.0  25   9.5  25  30.3   25  16.5  25   36.3  100.0  9/12/2015
20151210   344  32.3  25  12.8  25    0.0  25  11.2  25  30.9   25  14.0  25   28.9   94.8 10/12/2015
20151211   345  36.4  25  16.5  25    0.0  25   9.9  25  31.0   25  14.5  25   23.9   77.3 11/12/2015
20151212   346  35.2  25  17.2  25    0.0  25   8.5  25  18.9   25  15.2  25   26.7   77.5 12/12/2015
20151213   347  32.2  25  15.3  25    0.0  25   8.7  25  27.6   25  15.0  25   31.2   86.3 13/12/2015
20151214   348  30.8  25  14.1  25    0.0  25  10.2  25  31.7   25  15.9  25   35.8   98.9 14/12/2015
20151215   349  34.9  25  13.5  25    0.0  25  10.8  25  31.2   25  16.1  25   28.8  100.0 15/12/2015
20151216   350  33.7  25  16.0  25    0.0  25  10.6  25  29.8   25  16.7  25   31.9   91.9 16/12/2015
20151217   351  35.0  25  16.0  25    0.0  25   9.3  25  29.7   25  18.6  25   33.1  100.0 17/12/2015
20151218   352  32.3  25  15.2  25    0.0  25  10.6  25  26.6   25  17.6  25   36.4  100.0 18/12/2015
20151219   353  27.2  25  14.3  25    0.0  25  10.6  25  28.9   25  13.2  25   36.6   81.0 19/12/2015
20151220   354  31.9  25  13.9  25    0.0  25  12.6  25  30.0   25   9.6  25   20.3   60.5 20/12/2015
20151221   355  38.6  25  17.9  25    0.0  25  11.3  25  30.2   25  15.7  25   22.9   76.6 21/12/2015
20151222   356  39.0  25  25.4  25    0.2  25  13.8  25  29.4   25  22.1  25   31.6   68.1 22/12/2015
20151223   357  39.1  25  23.5  25    0.0  25  11.3  25  27.9   25  23.8  25   33.9   82.2 23/12/2015
20151224   358  33.8  25  20.2  25    0.0  25  11.6  25  29.9   25  21.0  25   39.9   88.8 24/12/2015
20151225   359  31.1  25  14.2  25    0.0  25  12.6  25  31.8   25   9.8  25   21.7   60.6 25/12/2015
20151226   360  36.3  25  16.2  25    0.0  25  12.0  25  31.1   25   8.3  25   13.7   45.1 26/12/2015
20151227   361  39.9  25  20.0  25    0.0  25  15.6  25  31.6   25   6.9  25    9.4   29.5 27/12/2015
20151228   362  41.8  25  21.3  25    0.0  25  15.8  25  32.7   25   5.9  25    7.3   23.3 28/12/2015
20151229   363  38.9  25  22.7  25    0.0  25   9.4  25  23.6   25   4.6  25    6.6   16.7 29/12/2015
20151230   364  37.5  25  21.5  25    0.0  25  10.2  25  26.6   25  17.0  25   26.4   66.3 30/12/2015
20151231   365  36.5  25  18.1  25    0.0  25  12.5  25  30.4   25  13.3  25   21.8   64.1 31/12/2015
20160101     1  39.8  25  19.2  25    0.0  25  13.1  25  29.6   25  13.2  25   18.1   59.4  1/01/2016
20160102     2  36.7  25  21.0  25    0.0  25  10.4  25  26.9   25  17.8  25   28.8   71.6  2/01/2016
20160103     3  37.9  25  16.7  25    0.0  25  11.0  25  28.9   25  17.9  25   27.2   94.2  3/01/2016
20160104     4  32.4  25  20.7  25    0.0  25   7.5  25  20.2   25  21.2  25   43.6   86.9  4/01/2016
20160105     5  30.2  25  19.3  25    0.0  25   7.6  25  21.8   25  22.5  25   52.4  100.0  5/01/2016
20160106     6  39.0  25  18.4  25    0.0  25  11.7  25  28.1   25  20.3  25   29.0   96.0  6/01/2016
20160107     7  43.1  25  19.7  25    0.0  25  11.7  25  26.1   25  20.6  25   23.7   89.8  7/01/2016
20160108     8  37.2  25  24.7  25    4.2  25   6.9  25  22.5   25  17.0  25   26.8   54.7  8/01/2016
20160109     9  33.9  25  18.9  25    0.0  25   7.4  25  23.4   25  18.4  25   34.8   84.3  9/01/2016
20160110    10  31.1  25  19.2  25    0.0  25   8.5  25  24.0   25  18.3  25   40.5   82.3 10/01/2016
20160111    11  30.2  25  17.3  25    0.3  25   7.9  25  26.7   25  17.6  25   41.0   89.2 11/01/2016
20160112    12  31.6  25  18.0  25    0.0  25   9.9  25  24.3   25  18.6  25   40.0   90.2 12/01/2016
20160113    13  31.6  25  16.9  25    0.0  25  14.9  25  26.0   25  13.2  25   28.4   68.6 13/01/2016
20160114    14  35.6  25  19.0  25    0.0  25  15.1  25  29.4   25  10.5  25   18.1   47.8 14/01/2016
20160115    15  37.1  25  21.6  25    0.0  25  12.8  25  28.7   25  13.7  25   21.7   53.1 15/01/2016
20160116    16  38.8  25  23.6  25    0.0  25  11.1  25  21.3   25  13.0  25   18.8   44.6 16/01/2016
