"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -34.09 137.90 (DECIMAL DEGREES), 34 05'S 137 54'E "
" * Elevation: 142 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20181101   305  34.7  25  20.5  25    0.0  25   7.8  25  13.5   25  13.3  25   24.0   55.2  1/11/2018
20181102   306  26.1  25  19.1  25    0.0  25   7.8  25  24.0   25  18.7  25   55.3   84.6  2/11/2018
20181103   307  22.3  25  10.2  25    0.0  25   5.9  25  20.3   25  11.3  25   42.0   90.9  3/11/2018
20181104   308  30.4  25  10.9  25    0.0  25   6.6  25  18.7   25  10.5  25   24.2   80.6  4/11/2018
20181105   309  26.4  25  16.4  25    8.9  25   6.1  25  14.0   25  19.7  25   57.3  100.0  5/11/2018
20181106   310  19.4  25  14.9  25    2.3  25   4.7  25  16.7   25  15.4  25   68.4   90.9  6/11/2018
20181107   311  17.4  25   9.4  25    0.3  25   6.0  25  26.1   25  10.6  25   53.4   89.9  7/11/2018
20181108   312  20.1  25   3.4  25    0.1  25   6.2  25  24.6   25  10.4  25   44.2  100.0  8/11/2018
20181109   313  25.0  25   6.4  25    0.0  25  10.7  25  30.3   25  11.3  25   35.7  100.0  9/11/2018
20181110   314  26.7  25   7.1  25    0.0  25   7.5  25  30.0   25   8.2  25   23.4   81.3 10/11/2018
20181111   315  31.8  25   8.5  25    0.0  25  10.2  25  29.0   25   7.9  25   16.8   71.2 11/11/2018
20181112   316  35.0  25  17.5  25    0.0  25  13.2  25  15.1   25   5.3  25    9.4   26.5 12/11/2018
20181113   317  24.4  25  17.9  25    0.0  25   7.6  25  18.5   25  16.1  25   52.7   78.5 13/11/2018
20181114   318  23.0  25  14.5  25    0.0  25   6.6  25  19.8   25  14.0  25   49.9   84.8 14/11/2018
20181115   319  24.6  25  10.2  25    0.0  25   7.8  25  27.6   25   9.6  25   31.0   77.2 15/11/2018
20181116   320  25.2  25   6.8  25    0.0  25   8.6  25  30.9   25   9.2  25   28.7   93.2 16/11/2018
20181117   321  26.5  25   5.8  25    0.0  25   9.0  25  29.7   25   9.2  25   26.6   99.8 17/11/2018
20181118   322  32.1  25  11.0  25    0.0  25  10.9  25  29.5   25   6.4  25   13.4   48.8 18/11/2018
20181119   323  34.4  25  18.0  25    0.0  25  12.1  25  16.8   25   7.2  25   13.2   34.9 19/11/2018
20181120   324  21.0  25  13.7  25    1.2  25   4.9  25  13.0   25  14.4  25   57.9   91.9 20/11/2018
20181121   325  17.2  25   9.3  25    3.3  25   4.8  25  18.0   25  12.1  25   61.7  100.0 21/11/2018
20181122   326  17.7  25   8.6  25    9.1  25   4.4  25  23.6   25  11.0  25   54.3   98.5 22/11/2018
20181123   327  19.1  25   6.8  25    0.0  25   6.3  25  26.8   25   8.5  25   38.5   86.1 23/11/2018
20181124   328  17.8  25   4.9  25    0.0  25   1.5  25  12.5   25   9.0  25   44.2  100.0 24/11/2018
20181125   329  24.0  25   9.1  25    1.9  25   7.7  25  26.8   25  12.8  25   42.9  100.0 25/11/2018
20181126   330  23.3  25   6.4  25    0.0  25   5.2  25  21.2   25  12.5  25   43.7  100.0 26/11/2018
20181127   331  18.0  25  13.1  25    1.2  25   4.4  25  12.5   25  14.5  25   70.3   96.2 27/11/2018
20181128   332  21.3  25  11.0  25    0.6  25   5.1  25  21.4   25  10.7  25   42.3   81.6 28/11/2018
20181129   333  23.7  25   7.5  25    0.0  25   6.4  25  30.0   25  12.4  25   42.3  100.0 29/11/2018
20181130   334  28.7  25   9.0  25    0.0  25   8.4  25  31.1   25  11.1  25   28.2   96.8 30/11/2018
20181201   335  32.7  25  15.7  25    0.0  25   9.4  25  18.9   25   8.7  25   17.6   48.8  1/12/2018
20181202   336  21.0  25  12.0  25    8.0  25   8.2  25  27.9   25   9.7  25   39.0   69.2  2/12/2018
20181203   337  24.3  25  11.1  25    0.0  25   5.4  25  23.1   25  13.3  25   43.8  100.0  3/12/2018
20181204   338  30.2  25  10.4  25    0.0  25   7.9  25  23.1   25  14.2  25   33.1  100.0  4/12/2018
20181205   339  35.2  25  13.7  25    0.0  25  11.4  25  32.4   25   9.7  25   17.1   61.9  5/12/2018
20181206   340  38.6  25  18.1  25    0.0  25  11.5  25  29.9   25   6.9  25   10.1   33.2  6/12/2018
20181207   341  38.7  25  21.8  25    0.0  25  14.3  25  18.0   25  10.3  25   15.0   39.5  7/12/2018
20181208   342  25.3  25  18.3  25    0.0  25   4.2  25  13.1   25  18.6  25   57.7   88.5  8/12/2018
20181209   343  29.2  25  15.3  25    0.2  25   7.7  25  21.8   25  16.8  25   41.5   96.7  9/12/2018
20181210   344  28.1  25  11.5  25    0.0  25  11.3  25  22.2   25  13.6  25   35.8  100.0 10/12/2018
20181211   345  32.9  25  14.4  25    0.0  25  10.3  25  20.7   25  10.4  25   20.8   63.4 11/12/2018
20181212   346  33.1  25  18.1  25    0.0  25   7.7  25  21.4   25  13.3  25   26.3   64.1 12/12/2018
20181213   347  18.8  25  12.0  25    1.8  25   7.1  25  20.9   25   9.5  25   43.8   67.8 13/12/2018
20181214   348  20.2  25  10.3  25    0.2  25   4.2  25  10.5   25  14.3  25   60.4  100.0 14/12/2018
20181215   349  23.6  25  13.6  25    2.7  25   4.7  25  16.3   25  16.7  25   57.3  100.0 15/12/2018
20181216   350  23.6  25  15.9  25    1.3  25   4.0  25  11.9   25  17.9  25   61.5   99.1 16/12/2018
20181217   351  29.3  25  14.1  25    0.3  25   7.6  25  22.2   25  17.3  25   42.5  100.0 17/12/2018
20181218   352  33.2  25  16.5  25    0.0  25   9.0  25  17.5   25  16.9  25   33.2   90.1 18/12/2018
20181219   353  37.5  25  21.0  25    0.0  25  10.9  25  29.8   25  13.5  25   20.9   54.3 19/12/2018
20181220   354  25.3  25  16.1  25    0.0  25   8.7  25  23.8   25  16.9  25   52.4   92.4 20/12/2018
20181221   355  23.2  25  10.9  25    0.0  25   8.9  25  26.7   25  11.1  25   39.0   85.2 21/12/2018
20181222   356  24.5  25   9.6  25    0.0  25   8.1  25  27.8   25  11.8  25   38.4   98.8 22/12/2018
20181223   357  30.8  25   8.1  25    0.0  25   9.3  25  32.1   25  10.0  25   22.5   92.6 23/12/2018
20181224   358  35.2  25  12.5  25    0.0  25  10.9  25  30.5   25   7.8  25   13.7   53.9 24/12/2018
20181225   359  38.3  25  14.4  25    0.0  25  12.7  25  31.7   25   8.2  25   12.2   50.0 25/12/2018
20181226   360  40.5  25  15.4  25    0.0  25  13.5  25  31.9   25   9.7  25   12.8   55.5 26/12/2018
20181227   361  43.2  25  16.4  25    0.0  25  15.9  25  27.3   25   8.9  25   10.2   47.7 27/12/2018
20181228   362  40.9  25  22.5  25    0.0  25  12.4  25  21.6   25  13.4  25   17.3   49.2 28/12/2018
20181229   363  29.8  25  19.5  25    1.6  25   5.0  25  17.1   25  18.2  25   43.4   80.3 29/12/2018
20181230   364  30.3  25  15.4  25    0.0  25   8.7  25  30.0   25  16.0  25   37.1   91.5 30/12/2018
20181231   365  30.8  25  12.2  25    0.0  25  10.9  25  30.5   25  14.2  25   32.0  100.0 31/12/2018
20190101     1  33.4  25  10.7  25    0.0  25  10.2  25  32.1   25  11.7  25   22.7   91.0  1/01/2019
20190102     2  35.6  25  14.5  25    0.0  25  10.9  25  30.9   25  13.8  25   23.7   83.6  2/01/2019
20190103     3  42.0  25  17.1  25    0.0  25  13.4  25  31.9   25  12.3  25   15.0   63.1  3/01/2019
20190104     4  28.3  25  22.2  25    0.0  25  10.6  25  26.8   25  18.9  25   49.1   70.6  4/01/2019
20190105     5  24.6  25  15.0  25    0.0  25   9.5  25  26.6   25  11.4  25   36.9   66.9  5/01/2019
20190106     6  25.5  25  11.4  25    0.0  25   9.3  25  32.4   25  11.7  25   35.9   86.9  6/01/2019
20190107     7  30.0  25  11.4  25    0.0  25   7.5  25  25.4   25  13.0  25   30.6   96.5  7/01/2019
20190108     8  26.4  25  11.8  25    0.0  25   9.0  25  30.7   25  16.2  25   47.1  100.0  8/01/2019
20190109     9  26.0  25  12.1  25    0.0  25   9.1  25  31.2   25  11.8  25   35.1   83.6  9/01/2019
20190110    10  31.2  25  11.1  25    0.0  25   8.8  25  25.6   25   9.2  25   20.2   69.7 10/01/2019
20190111    11  39.0  25  13.2  25    0.0  25  11.7  25  26.8   25  14.5  25   20.7   95.6 11/01/2019
20190112    12  33.0  25  20.0  25    0.0  25  13.3  25  31.7   25  13.8  25   27.4   59.0 12/01/2019
20190113    13  34.9  25  13.2  25    0.0  25  11.2  25  31.3   25  10.4  25   18.6   68.6 13/01/2019
20190114    14  41.5  25  13.8  25    0.0  25  14.2  25  30.9   25  12.0  25   15.0   76.1 14/01/2019
20190115    15  42.7  25  20.3  25    0.0  25  12.6  25  28.1   25  10.4  25   12.2   43.7 15/01/2019
20190116    16  37.1  25  19.8  25    0.0  25   8.8  25  16.0   25  15.4  25   24.4   66.7 16/01/2019
