"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -34.53 137.57 (DECIMAL DEGREES), 34 31'S 137 34'E "
" * Elevation: 18 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20151101   305  24.6  25  11.7  25    0.0  25   5.7  25  22.4   25  14.5  25   46.9  100.0  1/11/2015
20151102   306  23.5  25  13.1  25    0.2  25   5.7  25  24.0   25  14.8  25   51.1   98.2  2/11/2015
20151103   307  29.7  25  14.9  25    0.0  25   6.5  25  17.1   25  14.9  25   35.7   88.0  3/11/2015
20151104   308  25.6  25  15.9  25   34.1  25   3.1  25  12.8   25  16.8  25   51.2   93.0  4/11/2015
20151105   309  20.2  25  15.3  25    0.7  25   2.6  25  10.0   25  16.5  25   69.7   95.0  5/11/2015
20151106   310  22.1  25  14.3  25    0.1  25   5.5  25  17.1   25  14.1  25   53.0   86.6  6/11/2015
20151107   311  30.0  25  10.7  25    0.1  25   5.9  25  28.7   25  14.6  25   34.4  100.0  7/11/2015
20151108   312  36.0  25  16.5  25    0.0  25   7.5  25  27.7   25  12.0  25   20.2   64.0  8/11/2015
20151109   313  35.8  25  18.0  25    0.0  25   8.5  25  23.3   25  11.3  25   19.2   54.8  9/11/2015
20151110   314  24.5  25  16.5  25    0.0  25   5.6  25  14.0   25  16.0  25   52.1   85.3 10/11/2015
20151111   315  23.6  25  15.3  25    0.0  25   6.5  25  22.3   25  14.2  25   48.8   81.7 11/11/2015
20151112   316  24.3  25  13.4  25    0.0  25   8.8  25  27.0   25  15.0  25   49.4   97.6 12/11/2015
20151113   317  22.9  25  13.0  25    0.0  25   6.0  25  25.7   25  10.9  25   39.0   72.8 13/11/2015
20151114   318  22.3  25   8.7  25    0.0  25   6.1  25  25.3   25  10.5  25   39.0   93.4 14/11/2015
20151115   319  24.1  25  12.1  25    0.0  25   7.1  25  28.4   25  11.6  25   38.7   82.2 15/11/2015
20151116   320  29.3  25  11.1  25    0.0  25   8.6  25  30.1   25  12.0  25   29.4   90.9 16/11/2015
20151117   321  35.5  25  14.2  25    0.0  25  10.6  25  30.9   25   9.9  25   17.1   61.2 17/11/2015
20151118   322  40.5  25  14.9  25    0.0  25  13.8  25  27.1   25  10.2  25   13.5   60.2 18/11/2015
20151119   323  34.0  25  19.8  25    0.0  25  10.2  25  27.3   25  18.6  25   35.0   80.6 19/11/2015
20151120   324  23.1  25  14.3  25    0.0  25   8.0  25  24.3   25  14.2  25   50.3   87.2 20/11/2015
20151121   325  22.5  25  12.4  25    0.0  25   7.1  25  20.3   25  10.0  25   36.7   69.5 21/11/2015
20151122   326  21.5  25   9.3  25    0.0  25   6.5  25  24.1   25   9.9  25   38.6   84.6 22/11/2015
20151123   327  22.9  25  11.0  25    0.0  25   7.3  25  26.8   25  10.9  25   39.0   83.1 23/11/2015
20151124   328  29.7  25   8.9  25    0.0  25   9.0  25  28.9   25  13.9  25   33.3  100.0 24/11/2015
20151125   329  32.4  25  15.5  25    0.1  25  12.5  25  19.3   25   9.3  25   19.1   52.8 25/11/2015
20151126   330  20.9  25  11.1  25    0.1  25   6.6  25  26.2   25   7.2  25   29.1   54.5 26/11/2015
20151127   331  21.4  25   5.9  25    0.0  25   6.0  25  22.9   25   8.4  25   33.0   90.5 27/11/2015
20151128   332  23.4  25   8.1  25    0.0  25   6.1  25  26.5   25  11.3  25   39.3  100.0 28/11/2015
20151129   333  27.9  25  10.2  25    0.0  25   9.2  25  30.7   25  11.2  25   29.8   90.1 29/11/2015
20151130   334  31.4  25  17.8  25    0.1  25  10.7  25  28.0   25  11.9  25   25.9   58.4 30/11/2015
20151201   335  20.5  25  13.2  25    0.2  25   7.2  25  25.2   25  12.4  25   51.4   81.8  1/12/2015
20151202   336  20.3  25   6.2  25    0.1  25   8.2  25  30.3   25   8.3  25   34.9   87.6  2/12/2015
20151203   337  28.0  25   9.6  25    0.0  25   8.3  25  30.7   25  10.4  25   27.5   87.1  3/12/2015
20151204   338  34.4  25  14.0  25    0.0  25  10.6  25  25.9   25   9.2  25   16.9   57.6  4/12/2015
20151205   339  39.0  25  17.8  25    0.0  25  13.4  25  29.7   25  10.6  25   15.2   52.0  5/12/2015
20151206   340  41.0  25  19.8  25    0.0  25  13.7  25  18.7   25  10.2  25   13.1   44.2  6/12/2015
20151207   341  37.5  25  22.7  25    0.0  25   9.8  25  20.9   25  14.7  25   22.8   53.3  7/12/2015
20151208   342  25.9  25  15.8  25    3.2  25   8.9  25  25.6   25  18.3  25   54.8  100.0  8/12/2015
20151209   343  25.5  25  15.4  25    0.2  25   7.3  25  27.2   25  16.4  25   50.3   93.8  9/12/2015
20151210   344  25.7  25  11.7  25    0.0  25   7.8  25  29.7   25  14.1  25   42.7  100.0 10/12/2015
20151211   345  23.8  25  13.2  25    0.0  25   8.8  25  27.3   25  13.2  25   44.8   87.0 11/12/2015
20151212   346  24.1  25   8.8  25    0.0  25   7.4  25  26.6   25   8.9  25   29.7   78.6 12/12/2015
20151213   347  32.8  25  11.3  25    0.0  25   9.1  25  28.2   25  11.1  25   22.3   82.9 13/12/2015
20151214   348  34.5  25  16.6  25    0.1  25   8.8  25  22.5   25  12.8  25   23.4   67.8 14/12/2015
20151215   349  38.2  25  19.0  25    0.3  25   9.1  25  24.2   25  16.6  25   24.8   75.6 15/12/2015
20151216   350  37.7  25  20.9  25    0.1  25  12.3  25  30.5   25  15.7  25   24.1   63.5 16/12/2015
20151217   351  39.5  25  19.8  25    0.0  25  13.7  25  31.5   25  12.7  25   17.7   55.0 17/12/2015
20151218   352  39.8  25  17.6  25    0.0  25  12.9  25  28.6   25  19.6  25   26.9   97.4 18/12/2015
20151219   353  41.8  25  22.2  25    0.0  25  11.3  25  19.9   25  15.9  25   19.6   59.4 19/12/2015
20151220   354  24.9  25  18.9  25    0.9  25   7.7  25  18.8   25  18.3  25   58.1   83.8 20/12/2015
20151221   355  24.5  25  12.8  25    0.5  25   8.6  25  22.1   25  12.8  25   41.6   86.6 21/12/2015
20151222   356  30.3  25  14.2  25    0.0  25   9.9  25  30.9   25  13.3  25   30.8   82.2 22/12/2015
20151223   357  30.4  25  15.3  25    0.0  25   9.6  25  31.6   25  15.3  25   35.2   88.1 23/12/2015
20151224   358  37.9  25  16.1  25    0.0  25  12.2  25  28.4   25   7.9  25   12.0   43.2 24/12/2015
20151225   359  39.2  25  23.3  25    0.1  25  11.1  25  14.1   25  14.4  25   20.4   50.4 25/12/2015
20151226   360  24.6  25  12.9  25    0.4  25   9.3  25  29.6   25   9.9  25   32.0   66.6 26/12/2015
20151227   361  25.2  25  10.9  25    0.0  25   9.1  25  31.9   25   9.9  25   30.9   76.0 27/12/2015
20151228   362  30.0  25  13.6  25    0.0  25   8.2  25  31.6   25  11.5  25   27.1   73.9 28/12/2015
20151229   363  34.8  25  15.0  25    0.0  25  12.5  25  32.1   25  13.0  25   23.4   76.3 29/12/2015
20151230   364  38.0  25  19.2  25    0.0  25  10.9  25  23.3   25   9.5  25   14.3   42.7 30/12/2015
20151231   365  39.0  25  18.7  25    0.0  25  12.5  25  26.9   25   8.6  25   12.3   39.9 31/12/2015
20160101     1  29.1  25  17.8  25    0.0  25   9.6  25  22.7   25  17.6  25   43.7   86.4  1/01/2016
20160102     2  24.7  25  16.1  25    0.0  25   7.7  25  27.4   25  14.3  25   46.0   78.2  2/01/2016
20160103     3  26.1  25  14.9  25    0.0  25  10.5  25  26.9   25  14.1  25   41.7   83.3  3/01/2016
20160104     4  31.4  25  16.3  25    0.0  25  10.4  25  27.0   25  18.1  25   39.4   97.7  4/01/2016
20160105     5  26.6  25  16.0  25    0.0  25   8.9  25  30.0   25  18.2  25   52.3  100.0  5/01/2016
20160106     6  27.2  25  16.0  25    0.0  25  10.7  25  27.2   25  15.6  25   43.3   85.9  6/01/2016
20160107     7  27.8  25  17.7  25    0.0  25  10.2  25  28.0   25  17.5  25   46.8   86.5  7/01/2016
20160108     8  29.5  25  14.9  25    0.0  25   9.0  25  28.4   25  14.7  25   35.7   86.8  8/01/2016
20160109     9  31.9  25  13.1  25    0.0  25  10.2  25  29.6   25  15.4  25   32.6  100.0  9/01/2016
20160110    10  38.0  25  17.2  25    0.0  25   6.2  25  22.8   25  13.2  25   19.9   67.3 10/01/2016
20160111    11  36.2  25  23.0  25    0.0  25   7.6  25  25.2   25  14.7  25   24.5   52.3 11/01/2016
20160112    12  37.1  25  19.5  25    0.0  25  15.3  25  31.0   25  19.8  25   31.4   87.4 12/01/2016
20160113    13  34.8  25  22.2  25    0.0  25   9.6  25  21.1   25  15.9  25   28.6   59.4 13/01/2016
20160114    14  24.4  25  15.2  25    0.0  25   8.5  25  25.0   25  12.5  25   40.9   72.4 14/01/2016
20160115    15  24.7  25  13.0  25    0.0  25   9.8  25  29.7   25  10.3  25   33.1   68.8 15/01/2016
20160116    16  29.1  25  14.5  25    0.0  25   7.8  25  24.2   25  12.2  25   30.3   73.9 16/01/2016
