"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -31.43 147.02 (DECIMAL DEGREES), 31 26'S 147 01'E "
" * Elevation: 175 m "
" * Extracted from SILO on 20210618 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20191101   305  34.3  25  17.7  25    0.0  25  10.3  25  23.8   25  11.0  25   20.3   54.3  1/11/2019
20191102   306  33.4  25  22.7  25    0.0  25  10.9  25  21.5   25  14.2  25   27.6   51.5  2/11/2019
20191103   307  20.6  25  18.5  25    9.2  25   3.1  25  13.3   25  19.4  25   80.0   91.1  3/11/2019
20191104   308  25.0  25  13.6  25   26.9  25   8.2  25  19.9   25  16.8  25   53.0  100.0  4/11/2019
20191105   309  21.3  25  11.4  25    0.3  25   7.6  25  28.7   25   9.4  25   37.1   69.8  5/11/2019
20191106   310  28.5  25   9.3  25    0.0  25   8.6  25  27.1   25   7.4  25   19.0   63.2  6/11/2019
20191107   311  29.5  25  16.4  25    0.0  25   9.3  25  30.5   25   7.9  25   19.2   42.4  7/11/2019
20191108   312  27.8  25  14.5  25    0.0  25  10.9  25  22.7   25   9.1  25   24.4   55.1  8/11/2019
20191109   313  21.6  25  11.3  25    0.0  25   8.7  25  32.4   25   5.7  25   22.1   42.6  9/11/2019
20191110   314  26.1  25  11.7  25    0.0  25   8.0  25  32.4   25   7.8  25   23.1   56.8 10/11/2019
20191111   315  30.3  25  11.5  25    0.0  25  10.9  25  27.7   25   7.7  25   17.8   56.8 11/11/2019
20191112   316  36.0  25  15.2  25    0.0  25  13.7  25  25.3   25   5.8  25    9.8   33.6 12/11/2019
20191113   317  24.5  25  13.6  25    0.0  25   9.7  25  32.0   25   6.0  25   19.5   38.5 13/11/2019
20191114   318  28.2  25  10.7  25    0.0  25   8.7  25  30.6   25   7.9  25   20.7   61.4 14/11/2019
20191115   319  32.1  25  13.4  25    0.0  25  11.7  25  29.8   25   8.1  25   16.9   52.7 15/11/2019
20191116   320  30.0  25  16.1  25    0.0  25   8.9  25  26.4   25   8.5  25   20.0   46.5 16/11/2019
20191117   321  28.4  25  15.7  25    0.0  25   9.8  25  28.3   25   5.1  25   13.2   28.6 17/11/2019
20191118   322  30.7  25  14.3  25    0.0  25  10.3  25  28.4   25   8.4  25   19.0   51.6 18/11/2019
20191119   323  38.1  25  14.8  25    0.0  25   9.7  25  28.1   25   5.6  25    8.4   33.3 19/11/2019
20191120   324  40.0  25  18.1  25    0.0  25  11.8  25  31.4   25   5.0  25    6.8   24.1 20/11/2019
20191121   325  39.9  25  23.3  25    0.0  25  13.4  25  23.8   25  13.6  25   18.5   47.6 21/11/2019
20191122   326  34.6  25  25.0  25    0.0  25   8.3  25  20.6   25  10.9  25   19.8   34.4 22/11/2019
20191123   327  35.3  25  21.2  25    0.0  25  11.1  25  26.2   25   6.8  25   11.9   27.0 23/11/2019
20191124   328  36.2  25  20.0  25    0.0  25   9.4  25  24.7   25   7.8  25   13.0   33.4 24/11/2019
20191125   329  36.2  25  21.0  25    0.2  25  10.8  25  26.1   25  16.8  25   28.0   67.6 25/11/2019
20191126   330  32.3  25  23.0  25    0.0  25  12.5  25  24.0   25  13.5  25   27.9   48.1 26/11/2019
20191127   331  29.2  25  12.0  25    0.0  25   9.2  25  30.2   25   6.1  25   15.1   43.5 27/11/2019
20191128   332  33.9  25  12.7  25    0.0  25   9.7  25  26.6   25   4.3  25    8.1   29.3 28/11/2019
20191129   333  36.4  25  20.6  25    0.0  25  11.0  25  21.2   25   4.9  25    8.1   20.2 29/11/2019
20191130   334  33.3  25  23.1  25    0.0  25   8.5  25  22.7   25   8.0  25   15.6   28.3 30/11/2019
20191201   335  28.6  25  15.4  25    0.0  25  10.2  25  21.9   25   4.9  25   12.5   28.0  1/12/2019
20191202   336  23.2  25  15.2  25    0.0  25   7.8  25  15.5   25   9.5  25   33.4   55.0  2/12/2019
20191203   337  28.5  25  11.3  25    0.1  25  10.3  25  29.4   25   8.0  25   20.6   59.8  3/12/2019
20191204   338  31.3  25  13.6  25    0.0  25  10.6  25  29.4   25   7.9  25   17.3   50.8  4/12/2019
20191205   339  35.9  25  13.7  25    0.0  25  12.8  25  30.5   25   6.5  25   11.0   41.5  5/12/2019
20191206   340  35.5  25  16.5  25    0.0  25  11.7  25  27.0   25   6.2  25   10.7   33.0  6/12/2019
20191207   341  34.3  25  17.8  25    0.0  25  12.4  25  25.5   25   5.5  25   10.2   27.0  7/12/2019
20191208   342  36.2  25  15.5  25    0.0  25   9.8  25  22.9   25   6.0  25   10.0   34.1  8/12/2019
20191209   343  40.2  25  17.7  25    0.0  25  11.9  25  25.2   25  11.7  25   15.7   57.8  9/12/2019
20191210   344  43.4  25  21.3  25    0.0  25  12.8  25  22.8   25   8.5  25    9.6   33.6 10/12/2019
20191211   345  39.5  25  26.3  25    0.0  25  15.4  25  25.3   25   8.8  25   12.3   25.7 11/12/2019
20191212   346  34.5  25  21.0  25    0.0  25  11.4  25  24.7   25   6.8  25   12.4   27.4 12/12/2019
20191213   347  32.3  25  19.6  25    0.0  25  12.0  25  24.8   25   7.2  25   14.9   31.6 13/12/2019
20191214   348  34.6  25  19.3  25    0.0  25  11.3  25  29.1   25   6.7  25   12.2   29.9 14/12/2019
20191215   349  38.0  25  20.5  25    0.0  25  12.6  25  23.9   25   7.6  25   11.5   31.5 15/12/2019
20191216   350  38.4  25  19.3  25    0.0  25  12.9  25  26.3   25   4.9  25    7.2   21.9 16/12/2019
20191217   351  37.2  25  20.1  25    0.0  25  10.1  25  21.3   25  12.1  25   19.1   51.5 17/12/2019
20191218   352  38.3  25  23.3  25    0.0  25  10.7  25  27.5   25  11.1  25   16.5   38.8 18/12/2019
20191219   353  41.3  25  22.7  25    0.0  25  12.3  25  28.9   25  10.1  25   12.8   36.6 19/12/2019
20191220   354  43.6  25  25.2  25    0.0  25  14.4  25  23.3   25   8.1  25    9.1   25.3 20/12/2019
20191221   355  45.8  25  26.8  25    0.0  25  16.2  25  24.5   25   9.3  25    9.3   26.4 21/12/2019
20191222   356  41.7  25  26.8  25    0.0  25  12.9  25  20.4   25   7.0  25    8.7   19.9 22/12/2019
20191223   357  36.7  25  21.2  25    0.0  25   8.6  25  22.0   25  13.7  25   22.2   54.4 23/12/2019
20191224   358  39.0  25  23.4  25    0.0  25  10.3  25  29.0   25   7.8  25   11.2   27.1 24/12/2019
20191225   359  37.3  25  24.6  25    0.0  25  10.2  25  25.4   25  17.3  25   27.1   55.9 25/12/2019
20191226   360  38.1  25  24.9  25    0.0  25  11.7  25  27.6   25  16.9  25   25.4   53.7 26/12/2019
20191227   361  38.3  25  25.5  25    0.0  25  11.4  25  26.9   25  13.8  25   20.5   42.3 27/12/2019
20191228   362  38.7  25  24.5  25    0.0  25  11.3  25  21.7   25  12.0  25   17.4   39.0 28/12/2019
20191229   363  38.7  25  22.3  25    0.0  25  13.2  25  22.4   25  10.4  25   15.1   38.6 29/12/2019
20191230   364  41.4  25  21.4  25    0.0  25  16.8  25  24.5   25   6.7  25    8.4   26.3 30/12/2019
20191231   365  43.0  25  27.0  25    0.0  25  12.6  25  27.1   25   6.1  25    7.1   17.1 31/12/2019
20200101     1  40.6  25  26.0  25    0.0  25  14.5  25  28.3   25   6.7  25    8.8   19.9  1/01/2020
20200102     2  42.1  25  24.2  25    0.0  25  12.0  25  26.9   25  10.1  25   12.3   33.5  2/01/2020
20200103     3  44.0  25  25.5  25    0.0  25  15.2  25  26.2   25  15.2  25   16.7   46.6  3/01/2020
20200104     4  45.7  25  31.2  25    0.0  25  15.9  25  28.8   25  12.1  25   12.2   26.6  4/01/2020
20200105     5  44.5  25  30.0  25    0.0  25  14.1  25  22.4   25  10.0  25   10.7   23.6  5/01/2020
20200106     6  41.0  25  24.3  25    0.0  25  13.2  25  23.0   25  15.2  25   19.5   50.0  6/01/2020
20200107     7  41.1  25  25.7  25    0.0  25  12.7  25  28.0   25  16.6  25   21.2   50.3  7/01/2020
20200108     8  42.1  25  28.1  25    0.2  25  13.5  25  28.9   25  14.4  25   17.5   37.9  8/01/2020
20200109     9  44.1  25  29.0  25    0.0  25  13.7  25  29.9   25  15.9  25   17.4   39.7  9/01/2020
20200110    10  45.3  25  28.4  25    0.0  25  13.7  25  26.8   25  16.4  25   16.8   42.4 10/01/2020
20200111    11  33.3  25  19.5  25    0.2  25  10.8  25  24.4   25  11.5  25   22.5   50.8 11/01/2020
20200112    12  34.3  25  19.0  25    0.0  25  10.7  25  26.5   25  10.3  25   19.0   46.9 12/01/2020
20200113    13  35.8  25  21.2  25    0.0  25  11.0  25  26.6   25  13.9  25   23.7   55.2 13/01/2020
20200114    14  37.7  25  24.4  25    0.0  25  11.4  25  23.6   25  15.9  25   24.4   52.0 14/01/2020
20200115    15  34.2  25  26.3  25    0.0  25   5.6  25  21.7   25  16.2  25   30.1   47.4 15/01/2020
20200116    16  32.9  25  24.0  25    0.3  25   7.8  25  22.3   25  18.6  25   37.2   62.4 16/01/2020
