"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -31.55 117.31 (DECIMAL DEGREES), 31 33'S 117 18'E "
" * Elevation: 261 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20161101   306  27.3  25   8.3  25    0.0  25   7.4  25  28.2   25  10.4  25   28.7   95.1  1/11/2016
20161102   307  33.5  25  10.1  25    0.0  25   8.0  25  29.1   25  10.0  25   19.3   80.9  2/11/2016
20161103   308  33.9  25  11.3  25    0.0  25   7.6  25  29.4   25  11.8  25   22.3   88.2  3/11/2016
20161104   309  31.6  25  13.4  25    0.0  25   7.2  25  26.2   25  14.4  25   31.0   93.7  4/11/2016
20161105   310  39.1  25  13.6  25    0.0  25   8.0  25  29.7   25  12.5  25   17.8   80.3  5/11/2016
20161106   311  34.3  25  17.1  25    0.0  25   8.7  25  27.5   25  13.1  25   24.2   67.2  6/11/2016
20161107   312  25.5  25   9.8  25    0.0  25   7.7  25  28.0   25   8.4  25   25.7   69.4  7/11/2016
20161108   313  29.7  25   9.0  25    0.0  25   7.3  25  28.7   25  10.0  25   24.0   87.2  8/11/2016
20161109   314  23.9  25   9.2  25    0.0  25   5.6  25  24.8   25  10.4  25   35.1   89.4  9/11/2016
20161110   315  26.0  25   6.5  25    0.0  25   6.2  25  23.2   25  10.0  25   29.8  100.0 10/11/2016
20161111   316  24.0  25   6.8  25    0.1  25   5.6  25  25.1   25   9.8  25   32.9   99.2 11/11/2016
20161112   317  26.3  25   3.2  25    0.0  25   7.6  25  28.6   25   8.1  25   23.7  100.0 12/11/2016
20161113   318  30.9  25  11.0  25    0.0  25   9.0  25  31.3   25   8.1  25   18.1   61.7 13/11/2016
20161114   319  35.7  25  10.7  25    0.0  25  12.8  25  31.0   25   5.3  25    9.1   41.2 14/11/2016
20161115   320  40.4  25  17.3  25    0.0  25  11.6  25  30.7   25   4.3  25    5.7   21.8 15/11/2016
20161116   321  24.1  25  17.9  25    0.2  25   5.1  25  19.9   25  13.9  25   46.3   67.8 16/11/2016
20161117   322  24.9  25  11.9  25    0.9  25   7.5  25  26.7   25   9.8  25   31.1   70.4 17/11/2016
20161118   323  32.5  25   6.9  25    0.0  25   8.0  25  31.2   25   9.5  25   19.4   95.5 18/11/2016
20161119   324  37.4  25   8.7  25    0.0  25   9.6  25  30.7   25   6.3  25    9.8   56.0 19/11/2016
20161120   325  27.1  25  14.6  25    0.0  25   7.7  25  25.5   25  12.0  25   33.5   72.3 20/11/2016
20161121   326  25.3  25   8.8  25    0.0  25   7.5  25  27.6   25   9.4  25   29.2   83.0 21/11/2016
20161122   327  30.0  25  11.5  25    0.0  25   8.7  25  31.7   25   8.5  25   20.0   62.7 22/11/2016
20161123   328  32.7  25  12.8  25    0.0  25  11.2  25  30.7   25   8.2  25   16.6   55.5 23/11/2016
20161124   329  33.9  25  14.5  25    0.0  25  11.3  25  31.5   25   9.0  25   17.0   54.5 24/11/2016
20161125   330  34.4  25  14.1  25    0.0  25  11.2  25  31.5   25   8.7  25   16.0   54.1 25/11/2016
20161126   331  38.0  25  13.2  25    0.0  25  10.3  25  30.2   25   9.1  25   13.7   60.0 26/11/2016
20161127   332  39.8  25  13.2  25    0.0  25  10.0  25  30.6   25   8.5  25   11.6   56.1 27/11/2016
20161128   333  36.2  25  15.1  25    0.0  25   8.8  25  31.2   25  11.8  25   19.6   68.8 28/11/2016
20161129   334  31.5  25  13.0  25    0.0  25   9.2  25  29.8   25  12.6  25   27.3   84.2 29/11/2016
20161130   335  32.8  25  12.5  25    0.0  25   8.3  25  29.7   25  11.6  25   23.3   80.1 30/11/2016
20161201   336  28.2  25  13.0  25    0.0  25   7.8  25  24.4   25  12.3  25   32.2   82.2  1/12/2016
20161202   337  33.1  25  11.9  25    0.0  25   8.0  25  31.0   25  10.9  25   21.5   78.3  2/12/2016
20161203   338  29.8  25  12.3  25    0.0  25   7.6  25  25.9   25  11.6  25   27.7   81.1  3/12/2016
20161204   339  27.0  25  11.6  25    0.0  25   8.6  25  28.4   25   9.8  25   27.5   71.8  4/12/2016
20161205   340  29.2  25  11.2  25    0.0  25   8.9  25  31.1   25  10.7  25   26.4   80.5  5/12/2016
20161206   341  31.6  25  12.4  25    0.0  25   9.0  25  29.7   25  11.1  25   23.9   77.1  6/12/2016
20161207   342  29.2  25  10.2  25    0.0  25   9.5  25  26.9   25  12.8  25   31.6  100.0  7/12/2016
20161208   343  30.4  25  10.7  25    0.0  25   9.9  25  31.4   25   9.3  25   21.4   72.3  8/12/2016
20161209   344  37.0  25  13.3  25    0.0  25  11.8  25  31.8   25   8.0  25   12.7   52.4  9/12/2016
20161210   345  43.1  25  15.6  25    0.0  25  10.5  25  31.5   25  10.2  25   11.7   57.6 10/12/2016
20161211   346  40.1  25  16.1  25    0.0  25   7.8  25  24.0   25   9.5  25   12.8   51.9 11/12/2016
20161212   347  21.7  25  16.6  25    6.6  25   5.8  25  13.1   25  18.4  25   70.9   97.5 12/12/2016
20161213   348  25.4  25  12.6  25   17.1  25   7.0  25  26.4   25  12.7  25   39.2   87.1 13/12/2016
20161214   349  29.2  25  13.0  25    0.1  25   9.2  25  30.0   25  14.0  25   34.6   93.5 14/12/2016
20161215   350  35.2  25  14.7  25    0.0  25   8.7  25  27.2   25  13.6  25   23.9   81.4 15/12/2016
20161216   351  30.1  25  16.7  25    0.0  25  10.8  25  29.7   25  14.6  25   34.2   76.8 16/12/2016
20161217   352  33.1  25  12.9  25    0.0  25   8.6  25  29.5   25  11.6  25   22.9   78.0 17/12/2016
20161218   353  34.6  25  14.9  25    0.0  25   8.8  25  30.4   25  14.4  25   26.2   85.0 18/12/2016
20161219   354  30.5  25  15.1  25    0.0  25  10.4  25  30.8   25  13.1  25   30.0   76.4 19/12/2016
20161220   355  33.7  25  13.3  25    0.0  25  11.0  25  31.1   25  12.1  25   23.1   79.3 20/12/2016
20161221   356  41.5  25  17.1  25    0.0  25  11.6  25  31.0   25  11.2  25   14.0   57.5 21/12/2016
20161222   357  36.7  25  20.1  25    1.3  25  10.4  25  26.2   25  19.2  25   31.1   81.6 22/12/2016
20161223   358  37.4  25  16.2  25    0.0  25  10.6  25  31.3   25  14.0  25   21.8   76.1 23/12/2016
20161224   359  40.2  25  18.9  25    0.0  25   9.9  25  26.6   25  15.7  25   21.1   71.9 24/12/2016
20161225   360  33.1  25  15.9  25    0.0  25   9.3  25  28.4   25  12.2  25   24.1   67.6 25/12/2016
20161226   361  36.8  25  13.7  25    0.0  25   9.9  25  30.1   25  13.9  25   22.4   88.7 26/12/2016
20161227   362  25.4  25  14.0  25    0.0  25   7.7  25  22.9   25  10.8  25   33.3   67.6 27/12/2016
20161228   363  27.0  25  10.9  25    0.0  25   8.2  25  28.5   25   9.7  25   27.2   74.4 28/12/2016
20161229   364  30.0  25  10.3  25    0.0  25   8.1  25  31.5   25   9.8  25   23.1   78.3 29/12/2016
20161230   365  31.8  25  12.1  25    0.0  25   8.8  25  30.9   25  11.4  25   24.2   80.8 30/12/2016
20161231   366  29.1  25  12.0  25    0.0  25   9.7  25  29.6   25  11.8  25   29.3   84.2 31/12/2016
20170101     1  32.4  25  13.5  25    0.0  25  11.5  25  31.3   25  12.0  25   24.7   77.6  1/01/2017
20170102     2  35.7  25  16.0  25    0.0  25  11.8  25  31.5   25  11.8  25   20.2   64.9  2/01/2017
20170103     3  39.4  25  14.5  25    0.0  25  12.0  25  31.7   25  10.5  25   14.7   63.6  3/01/2017
20170104     4  43.2  25  19.7  25    0.0  25  13.9  25  31.7   25   8.7  25   10.0   37.9  4/01/2017
20170105     5  39.5  25  19.1  25    0.0  25  13.2  25  26.5   25  15.6  25   21.7   70.6  5/01/2017
20170106     6  27.5  25   9.3  25    0.0  25   7.7  25  26.3   25   9.2  25   25.1   78.6  6/01/2017
20170107     7  32.0  25  12.1  25    0.0  25   8.4  25  30.9   25  12.2  25   25.7   86.5  7/01/2017
20170108     8  35.3  25  15.3  25    0.0  25   9.7  25  30.1   25  13.9  25   24.3   80.0  8/01/2017
20170109     9  36.6  25  16.0  25    0.0  25  10.9  25  30.6   25  14.2  25   23.1   78.1  9/01/2017
20170110    10  40.5  25  18.8  25    0.0  25  10.8  25  29.9   25  17.3  25   22.8   79.8 10/01/2017
20170111    11  42.9  25  18.4  25    0.0  25  11.0  25  30.8   25  16.4  25   19.1   77.5 11/01/2017
20170112    12  28.5  25  16.5  25    0.0  25   9.9  25  28.6   25  17.0  25   43.7   90.6 12/01/2017
20170113    13  30.9  25  11.4  25    0.0  25  10.1  25  29.7   25  10.4  25   23.3   77.2 13/01/2017
20170114    14  37.8  25  14.4  25    0.0  25  11.0  25  30.8   25  11.7  25   17.8   71.4 14/01/2017
20170115    15  41.8  25  13.8  25    0.0  25  10.9  25  30.8   25   7.8  25    9.6   49.5 15/01/2017
20170116    16  32.9  25  17.4  25    0.0  25   8.3  25  22.3   25  12.8  25   25.6   64.4 16/01/2017
