"19970526" 365 -99.9 999 -99.9 999 9999.9 999 999.9 999 999.9  999 999.9 999 9999.9 9999.9 26/05/1997"
""
" This file is SPACE DELIMITED for easy import into both spreadsheets and programs."
"The first line 19970526 contains dummy data and is provided to allow spreadsheets to sense the columns"
" To read into a spreadsheet select DELIMITED and SPACE."
" "
" "
"=========  The following essential information and notes should be kept in the data file =========="
" "
"The Data Drill system and data are copyright to the Queensland Government Department of Environment and Science"
"SILO data, with the exception of Patched Point data for Queensland, are supplied to the licencee only and may not be given, lent, or sold to any other party"
" "
"Notes:"
" * Data Drill for Lat, Long: -27.03 151.10 (DECIMAL DEGREES), 27 01'S 151 06'E "
" * Elevation: 330 m "
" * Extracted from SILO on 20210504 "
" * Please read the documentation on the Data Drill at http://www.longpaddock.qld.gov.au/silo"
" "
" * As evaporation is read at 9am, it has been shifted to the day before"
"    ie The evaporation measured on 20 April is in row for 19 April"
" * The 6 Source columns Smx, Smn, Srn, Sev, Ssl, Svp indicate the source of the data to their left, namely Max temp, Min temp, Rainfall, Evaporation, Radiation and Vapour Pressure respectively"
"   25 = interpolated daily observations,     75 = interpolated long term average"
" "
" * Relative Humidity has been calculated using 9am VP, T.Max and T.Min"
"   RHmaxT is estimated Relative Humidity at Temperature T.Max"
"   RHminT is estimated Relative Humidity at Temperature T.Min"
" * The accuracy of the data depends on many factors including date, location, and variable."
"   For consistency data is supplied using one decimal place, however it is not accurate to that precision."
"   Further information is available from http://www.longpaddock.qld.gov.au/silo"
"===================================================================================================="
" "
Date       Day T.Max Smx T.Min Smn Rain   Srn  Evap Sev Radn   Ssl VP    Svp RHmaxT RHminT Date2
(yyyymmdd)  ()  (oC)  ()  (oC)  ()   (mm)  ()  (mm)  () (MJ/m2) () (hPa)  ()   (%)    (%)  (ddmmyyyy)
20161101   306  27.6  25  16.4  25    4.7  25   7.7  25  18.6   25  18.5  25   50.1   99.2  1/11/2016
20161102   307  28.9  25   7.6  25    5.7  25   8.3  25  28.0   25   6.3  25   15.8   60.4  2/11/2016
20161103   308  28.3  25  13.2  25    0.0  25   6.0  25  15.4   25  13.3  25   34.6   87.7  3/11/2016
20161104   309  31.5  25  14.1  25    0.0  25   7.2  25  26.2   25  14.2  25   30.7   88.3  4/11/2016
20161105   310  34.6  25  13.6  25    0.0  25  12.8  25  27.2   25  14.4  25   26.2   92.5  5/11/2016
20161106   311  31.6  25  10.2  25    0.0  25   9.8  25  29.7   25   4.4  25    9.5   35.4  6/11/2016
20161107   312  35.6  25   9.6  25    0.0  25   9.6  25  28.5   25   8.7  25   15.0   72.8  7/11/2016
20161108   313  33.0  25  18.3  25    0.0  25   8.9  25  22.2   25  14.8  25   29.4   70.4  8/11/2016
20161109   314  34.6  25  17.7  25    2.8  25   8.8  25  23.0   25  15.8  25   28.7   78.1  9/11/2016
20161110   315  35.5  25  17.7  25    5.1  25   8.0  25  26.3   25  21.9  25   37.9  100.0 10/11/2016
20161111   316  34.4  25  16.2  25    0.0  25   7.1  25  18.5   25  16.1  25   29.6   87.5 11/11/2016
20161112   317  35.5  25  20.6  25    0.1  25   8.6  25  15.7   25  19.5  25   33.7   80.4 12/11/2016
20161113   318  36.1  25  20.9  25    0.2  25   9.9  25  21.5   25  19.9  25   33.3   80.5 13/11/2016
20161114   319  27.4  25  14.5  25    0.0  25   9.2  25  28.4   25   7.0  25   19.2   42.4 14/11/2016
20161115   320  27.4  25  11.1  25    0.0  25   7.4  25  29.3   25   9.7  25   26.6   73.5 15/11/2016
20161116   321  30.2  25  11.1  25    0.0  25   7.3  25  25.8   25  12.0  25   28.0   90.9 16/11/2016
20161117   322  30.8  25  14.6  25    0.0  25   9.3  25  23.8   25  13.9  25   31.3   83.7 17/11/2016
20161118   323  31.7  25  13.8  25    0.0  25   9.5  25  24.5   25  12.1  25   25.9   76.7 18/11/2016
20161119   324  31.9  25  11.5  25    0.0  25   8.1  25  24.5   25  12.9  25   27.3   95.1 19/11/2016
20161120   325  33.4  25  13.3  25    0.0  25  12.4  25  29.4   25  14.2  25   27.6   93.0 20/11/2016
20161121   326  32.8  25  14.2  25    0.0  25  11.5  25  27.9   25  11.4  25   22.9   70.4 21/11/2016
20161122   327  32.0  25  12.4  25    0.0  25  10.4  25  24.1   25  12.7  25   26.7   88.3 22/11/2016
20161123   328  35.0  25  14.4  25    0.0  25  10.3  25  25.8   25  15.2  25   27.0   92.7 23/11/2016
20161124   329  34.3  25  17.4  25    0.0  25  11.1  25  29.2   25  10.6  25   19.6   53.4 24/11/2016
20161125   330  33.8  25  13.6  25    0.0  25   9.4  25  24.1   25  13.0  25   24.7   83.5 25/11/2016
20161126   331  30.8  25  14.7  25    0.0  25   5.0  25  24.7   25  16.5  25   37.1   98.7 26/11/2016
20161127   332  32.0  25  14.4  25    0.1  25  11.0  25  13.4   25  15.7  25   33.0   95.8 27/11/2016
20161128   333  31.3  25  15.6  25    2.8  25   8.4  25  29.9   25  15.9  25   34.8   89.8 28/11/2016
20161129   334  32.8  25  15.1  25    4.3  25   7.3  25  27.9   25  16.1  25   32.4   93.9 29/11/2016
20161130   335  34.0  25  17.4  25    0.0  25   9.1  25  26.0   25  15.1  25   28.4   76.0 30/11/2016
20161201   336  37.8  25  17.2  25    0.0  25  10.8  25  27.2   25  16.5  25   25.2   84.1  1/12/2016
20161202   337  39.7  25  17.8  25    0.0  25  10.8  25  28.7   25  17.3  25   23.8   84.9  2/12/2016
20161203   338  41.0  25  21.3  25    0.0  25  13.4  25  22.9   25  19.3  25   24.8   76.2  3/12/2016
20161204   339  39.4  25  19.8  25    0.0  25  11.4  25  25.3   25  18.0  25   25.2   78.0  4/12/2016
20161205   340  39.8  25  22.1  25    1.8  25  11.7  25  28.1   25  20.5  25   28.1   77.1  5/12/2016
20161206   341  37.9  25  23.4  25    0.0  25  15.2  25  22.5   25  19.9  25   30.2   69.2  6/12/2016
20161207   342  33.9  25  22.3  25    2.5  25   5.3  25  17.2   25  24.0  25   45.4   89.2  7/12/2016
20161208   343  33.9  25  22.7  25    0.0  25   7.1  25  22.3   25  20.8  25   39.3   75.4  8/12/2016
20161209   344  29.1  25  20.4  25    4.1  25   5.1  25  24.0   25  22.5  25   55.9   93.9  9/12/2016
20161210   345  30.3  25  12.3  25    1.4  25   8.9  25  18.1   25  16.5  25   38.2  100.0 10/12/2016
20161211   346  29.2  25  16.8  25    0.0  25   9.1  25  23.5   25  13.4  25   33.1   70.1 11/12/2016
20161212   347  31.1  25  13.2  25    0.0  25   8.5  25  23.6   25  15.0  25   33.2   98.9 12/12/2016
20161213   348  33.0  25  13.8  25    0.0  25   8.9  25  29.5   25  13.4  25   26.6   85.0 13/12/2016
20161214   349  34.8  25  14.0  25    0.0  25  14.5  25  26.6   25  14.9  25   26.8   93.3 14/12/2016
20161215   350  37.0  25  18.1  25    0.0  25   9.6  25  24.9   25  16.4  25   26.1   79.0 15/12/2016
20161216   351  32.9  25  21.7  25    0.0  25   8.8  25  23.4   25  16.0  25   32.0   61.7 16/12/2016
20161217   352  35.8  25  21.1  25    0.0  25  11.6  25  23.5   25  18.4  25   31.3   73.6 17/12/2016
20161218   353  35.3  25  21.0  25    0.0  25   8.2  25  26.3   25  21.7  25   38.0   87.3 18/12/2016
20161219   354  31.5  25  17.9  25    0.0  25   8.5  25  16.2   25  15.9  25   34.4   77.6 19/12/2016
20161220   355  34.1  25  17.8  25    0.0  25   6.2  25  20.9   25  17.1  25   32.0   83.9 20/12/2016
20161221   356  34.6  25  19.4  25   12.7  25   6.9  25  25.2   25  21.2  25   38.5   94.2 21/12/2016
20161222   357  32.0  25  19.5  25    0.6  25   7.7  25  20.0   25  19.6  25   41.2   86.5 22/12/2016
20161223   358  30.7  25  19.8  25    0.1  25  10.5  25  17.8   25  18.4  25   41.7   79.7 23/12/2016
20161224   359  31.7  25  16.6  25    7.7  25   6.8  25  23.6   25  15.8  25   33.8   83.7 24/12/2016
20161225   360  32.5  25  16.9  25    0.0  25   4.8  25  19.9   25  15.3  25   31.3   79.5 25/12/2016
20161226   361  32.4  25  17.0  25    0.3  25   6.7  25  19.2   25  17.2  25   35.4   88.8 26/12/2016
20161227   362  33.6  25  15.8  25    0.0  25   7.3  25  24.2   25  16.0  25   30.8   89.2 27/12/2016
20161228   363  34.4  25  17.1  25    0.0  25   7.7  25  29.3   25  14.0  25   25.7   71.8 28/12/2016
20161229   364  35.9  25  17.5  25    0.0  25   9.4  25  29.0   25  16.3  25   27.6   81.5 29/12/2016
20161230   365  37.4  25  20.1  25    0.0  25  10.7  25  25.2   25  19.9  25   31.0   84.6 30/12/2016
20161231   366  38.8  25  22.3  25    0.0  25  11.7  25  23.7   25  20.6  25   29.8   76.5 31/12/2016
20170101     1  39.6  25  23.4  25    0.0  25  11.3  25  23.9   25  21.9  25   30.3   76.1  1/01/2017
20170102     2  36.7  25  24.5  25    0.0  25   6.7  25  15.6   25  24.0  25   38.9   78.1  2/01/2017
20170103     3  28.7  25  21.4  25   31.4  25   8.1  25   9.4   25  22.1  25   56.1   86.7  3/01/2017
20170104     4  30.3  25  19.6  25    0.0  25   7.6  25  15.0   25  18.4  25   42.6   80.7  4/01/2017
20170105     5  30.8  25  18.6  25    0.0  25   7.1  25  21.3   25  19.1  25   43.0   89.2  5/01/2017
20170106     6  30.8  25  19.9  25    0.0  25   6.3  25  17.9   25  18.5  25   41.7   79.7  6/01/2017
20170107     7  30.5  25  19.9  25    0.0  25   6.0  25  21.5   25  19.0  25   43.5   81.8  7/01/2017
20170108     8  31.8  25  17.1  25    0.0  25  10.2  25  26.5   25  16.1  25   34.2   82.6  8/01/2017
20170109     9  34.0  25  16.1  25    0.0  25   7.8  25  26.7   25  15.0  25   28.2   82.0  9/01/2017
20170110    10  35.6  25  19.7  25    0.0  25   8.1  25  27.5   25  20.9  25   36.0   91.1 10/01/2017
20170111    11  36.7  25  21.8  25    0.0  25   9.1  25  26.3   25  19.8  25   32.1   75.8 11/01/2017
20170112    12  38.5  25  22.9  25    0.0  25   8.7  25  24.6   25  20.0  25   29.4   71.6 12/01/2017
20170113    13  39.4  25  24.0  25    0.0  25   9.1  25  27.3   25  21.9  25   30.7   73.4 13/01/2017
20170114    14  39.6  25  23.7  25    0.0  25   9.2  25  19.7   25  22.9  25   31.7   78.2 14/01/2017
20170115    15  35.4  25  24.5  25    0.2  25   7.6  25  17.3   25  26.4  25   45.9   85.9 15/01/2017
20170116    16  34.3  25  22.1  25  109.0  25   6.9  25  23.2   25  23.1  25   42.7   86.9 16/01/2017
